run,package,interval,language,exec_time,num_clients,cpu_percentage,memory_usage
2024-11-26 13:59:15.427,run_18_repetition_2,,,py,180,1,0.0,41160704
2024-11-26 13:59:15.655,run_18_repetition_2,,,py,180,1,0.0,41160704
2024-11-26 13:59:15.884,run_18_repetition_2,,,py,180,1,0.0,41291776
2024-11-26 13:59:16.112,run_18_repetition_2,,,py,180,1,0.0,41291776
2024-11-26 13:59:16.341,run_18_repetition_2,,,py,180,1,20.0,41422848
2024-11-26 13:59:16.570,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:16.799,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:17.033,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:17.261,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:17.491,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:17.721,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:17.949,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:18.178,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:18.407,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:18.636,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:18.865,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:19.104,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:19.346,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:19.586,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:19.819,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:20.045,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:20.274,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:20.503,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:20.736,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:20.966,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:21.194,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:21.423,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:21.652,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:21.882,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:22.110,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:22.340,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:22.570,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:22.798,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:23.027,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:23.257,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:23.492,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:23.734,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:23.969,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:24.194,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:24.422,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:24.647,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:24.873,run_18_repetition_2,,,py,180,1,0.0,41422848
2024-11-26 13:59:25.098,run_18_repetition_2,,,py,180,1,0.0,41422848
