run,package,interval,language,exec_time,num_clients,cpu_percentage,memory_usage
2024-11-26 12:20:20.918,0.0,139112448
2024-11-26 12:20:21.534,0.0,139243520
2024-11-26 12:20:22.548,0.0,150065152
2024-11-26 12:20:23.563,0.0,150196224
2024-11-26 12:20:24.577,10.0,150196224
2024-11-26 12:20:25.592,20.0,150196224
2024-11-26 12:20:26.613,0.0,150196224
2024-11-26 12:20:27.643,0.0,150196224
2024-11-26 12:20:28.672,20.0,150196224
2024-11-26 12:20:29.703,0.0,150196224
2024-11-26 12:20:30.753,29.9,150196224
2024-11-26 12:20:31.796,0.0,150196224
2024-11-26 12:20:32.812,0.0,150196224
2024-11-26 12:20:33.830,10.0,150196224
2024-11-26 12:20:34.847,10.0,150196224
2024-11-26 12:20:35.869,0.0,150196224
2024-11-26 12:20:36.885,0.0,150196224
2024-11-26 12:20:37.901,0.0,150196224
2024-11-26 12:20:38.917,20.0,150196224
2024-11-26 12:20:39.937,0.0,150196224
2024-11-26 12:20:40.953,0.0,150196224
2024-11-26 12:20:41.968,10.0,150196224
2024-11-26 12:20:42.987,10.0,150196224
2024-11-26 12:20:44.002,19.9,150196224
2024-11-26 12:20:45.017,20.0,150196224
2024-11-26 12:20:46.031,0.0,150196224
2024-11-26 12:20:47.046,0.0,150196224
2024-11-26 12:20:48.060,10.0,150196224
2024-11-26 12:20:49.081,10.0,150196224
2024-11-26 12:20:50.097,0.0,150196224
2024-11-26 12:20:51.112,0.0,150196224
2024-11-26 12:20:52.127,0.0,150196224
2024-11-26 12:20:53.143,19.9,150196224
2024-11-26 12:20:54.159,10.0,150196224
2024-11-26 12:20:55.174,0.0,150196224
2024-11-26 12:20:56.188,0.0,150196224
2024-11-26 12:20:57.202,10.0,150196224
2024-11-26 12:20:58.217,0.0,150196224
2024-11-26 12:20:59.232,10.0,150196224
2024-11-26 12:21:00.248,0.0,150196224
2024-11-26 12:21:01.263,10.0,150196224
2024-11-26 12:21:02.279,10.0,150196224
2024-11-26 12:21:03.295,10.0,150196224
2024-11-26 12:21:04.311,10.0,150196224
2024-11-26 12:21:05.326,0.0,150196224
2024-11-26 12:21:06.340,0.0,150196224
2024-11-26 12:21:07.355,10.0,150196224
2024-11-26 12:21:08.378,10.0,150196224
2024-11-26 12:21:09.393,0.0,150196224
2024-11-26 12:21:10.406,0.0,150196224
2024-11-26 12:21:11.419,0.0,150196224
2024-11-26 12:21:12.433,10.0,150196224
2024-11-26 12:21:13.447,20.0,150196224
2024-11-26 12:21:14.463,19.9,150196224
2024-11-26 12:21:15.478,0.0,150196224
2024-11-26 12:21:16.495,0.0,150196224
2024-11-26 12:21:17.511,10.0,150196224
2024-11-26 12:21:18.526,10.0,150196224
2024-11-26 12:21:19.541,20.0,150196224
2024-11-26 12:21:20.557,0.0,150196224
2024-11-26 12:21:21.571,0.0,150196224
2024-11-26 12:21:22.586,10.0,150196224
2024-11-26 12:21:23.601,10.0,150196224
2024-11-26 12:21:24.616,10.0,150196224
2024-11-26 12:21:25.632,0.0,150196224
2024-11-26 12:21:26.646,0.0,150196224
2024-11-26 12:21:27.659,10.0,150196224
2024-11-26 12:21:28.680,10.0,150196224
2024-11-26 12:21:29.694,0.0,150196224
2024-11-26 12:21:30.708,0.0,150196224
2024-11-26 12:21:31.722,10.0,150196224
2024-11-26 12:21:32.735,10.0,150196224
2024-11-26 12:21:33.751,0.0,150196224
2024-11-26 12:21:34.767,0.0,150196224
2024-11-26 12:21:35.785,0.0,150196224
2024-11-26 12:21:36.800,10.0,150196224
2024-11-26 12:21:37.815,10.0,150196224
2024-11-26 12:21:38.830,0.0,150196224
2024-11-26 12:21:39.845,0.0,150196224
2024-11-26 12:21:40.860,0.0,150196224
2024-11-26 12:21:41.874,10.0,150196224
2024-11-26 12:21:42.893,0.0,150196224
2024-11-26 12:21:43.908,0.0,150196224
2024-11-26 12:21:44.922,0.0,150196224
2024-11-26 12:21:45.936,0.0,150196224
2024-11-26 12:21:46.951,0.0,150196224
2024-11-26 12:21:47.966,19.9,150196224
2024-11-26 12:21:48.980,0.0,150196224
2024-11-26 12:21:49.996,0.0,150196224
2024-11-26 12:21:51.011,0.0,150196224
2024-11-26 12:21:52.026,0.0,150196224
2024-11-26 12:21:53.049,20.0,150196224
2024-11-26 12:21:54.065,0.0,150196224
2024-11-26 12:21:55.080,0.0,150196224
2024-11-26 12:21:56.097,0.0,150196224
2024-11-26 12:21:57.114,10.0,150196224
2024-11-26 12:21:58.131,10.0,150196224
2024-11-26 12:21:59.146,10.0,150196224
2024-11-26 12:22:00.161,0.0,150196224
2024-11-26 12:22:01.176,0.0,150196224
2024-11-26 12:22:02.192,0.0,150196224
2024-11-26 12:22:03.207,10.0,150196224
2024-11-26 12:22:04.222,10.0,150196224
2024-11-26 12:22:05.237,0.0,150196224
2024-11-26 12:22:06.252,0.0,150196224
2024-11-26 12:22:07.266,0.0,150196224
2024-11-26 12:22:08.280,10.0,150196224
2024-11-26 12:22:09.293,10.0,150196224
2024-11-26 12:22:10.307,0.0,150196224
2024-11-26 12:22:11.323,0.0,150196224
2024-11-26 12:22:12.347,0.0,150196224
2024-11-26 12:22:13.375,29.9,150196224
2024-11-26 12:22:14.404,0.0,150196224
2024-11-26 12:22:15.434,29.9,150196224
2024-11-26 12:22:16.463,0.0,150196224
2024-11-26 12:22:17.502,20.0,150196224
2024-11-26 12:22:18.558,10.0,150196224
2024-11-26 12:22:19.589,0.0,150265856
2024-11-26 12:22:20.620,20.0,149520384
2024-11-26 12:22:21.642,0.0,149520384
2024-11-26 12:22:22.657,0.0,149520384
2024-11-26 12:22:23.672,0.0,149520384
2024-11-26 12:22:24.690,10.0,149520384
2024-11-26 12:22:25.711,0.0,149520384
2024-11-26 12:22:26.727,0.0,149520384
2024-11-26 12:22:27.741,0.0,149520384
2024-11-26 12:22:28.757,10.0,149520384
2024-11-26 12:22:29.771,0.0,149520384
2024-11-26 12:22:30.784,10.0,149520384
2024-11-26 12:22:31.800,10.0,149520384
2024-11-26 12:22:32.815,0.0,149520384
2024-11-26 12:22:33.831,0.0,149520384
2024-11-26 12:22:34.846,10.0,149520384
2024-11-26 12:22:35.861,19.9,149520384
2024-11-26 12:22:36.876,0.0,149520384
2024-11-26 12:22:37.892,0.0,149520384
2024-11-26 12:22:38.907,0.0,149520384
2024-11-26 12:22:39.921,10.0,149520384
2024-11-26 12:22:40.936,10.0,149520384
2024-11-26 12:22:41.951,0.0,149520384
2024-11-26 12:22:42.966,0.0,149520384
2024-11-26 12:22:43.981,0.0,149520384
2024-11-26 12:22:44.996,19.9,149520384
2024-11-26 12:22:46.011,10.0,149520384
2024-11-26 12:22:47.025,0.0,149520384
2024-11-26 12:22:48.040,0.0,149520384
2024-11-26 12:22:49.054,20.0,149520384
2024-11-26 12:22:50.072,10.0,149520384
2024-11-26 12:22:51.088,10.0,149520384
2024-11-26 12:22:52.103,0.0,149520384
2024-11-26 12:22:53.119,0.0,149520384
2024-11-26 12:22:54.134,0.0,149520384
2024-11-26 12:22:55.150,19.9,149520384
2024-11-26 12:22:56.165,10.0,149520384
2024-11-26 12:22:57.181,0.0,149520384
2024-11-26 12:22:58.196,0.0,150306816
2024-11-26 12:22:59.213,0.0,150306816
2024-11-26 12:23:00.231,0.0,150306816
2024-11-26 12:23:01.246,10.0,150306816
2024-11-26 12:23:02.269,0.0,150306816
2024-11-26 12:23:03.284,0.0,150306816
2024-11-26 12:23:04.300,0.0,150306816
2024-11-26 12:23:05.316,0.0,150306816
2024-11-26 12:23:06.331,20.0,150306816
2024-11-26 12:23:07.347,19.9,150306816
2024-11-26 12:23:08.361,0.0,150306816
2024-11-26 12:23:09.375,0.0,150306816
2024-11-26 12:23:10.391,10.0,150306816
2024-11-26 12:23:11.406,10.0,150306816
2024-11-26 12:23:12.421,10.0,150306816
2024-11-26 12:23:13.437,0.0,150306816
2024-11-26 12:23:14.451,0.0,150306816
2024-11-26 12:23:15.466,0.0,150306816
2024-11-26 12:23:16.481,10.0,150306816
2024-11-26 12:23:17.499,10.0,150306816
2024-11-26 12:23:18.513,0.0,150306816
2024-11-26 12:23:19.529,0.0,150306816
2024-11-26 12:23:20.543,0.0,150306816
2024-11-26 12:23:22.171,0.0,139354112
