exec,label,timestamp,cpu
130,service_server,1733991630,11.0
130,service_server,1733991630,11.0
130,service_server,1733991631, 5.5
130,service_server,1733991631, 5.5
130,service_server,1733991632, 3.6
130,service_server,1733991632, 3.0
130,service_server,1733991633, 3.0
130,service_server,1733991633, 2.4
130,service_server,1733991634, 2.4
130,service_server,1733991634, 2.0
130,service_server,1733991635, 2.1
130,service_server,1733991635, 1.8
130,service_server,1733991636, 1.8
130,service_server,1733991636, 1.6
130,service_server,1733991637, 1.6
130,service_server,1733991638, 1.4
130,service_server,1733991638, 1.4
130,service_server,1733991639, 1.4
130,service_server,1733991639, 1.4
130,service_server,1733991640, 1.2
130,service_server,1733991640, 1.2
130,service_server,1733991641, 1.1
130,service_server,1733991641, 1.0
130,service_server,1733991642, 1.0
130,service_server,1733991642, 1.0
130,service_server,1733991643, 1.0
130,service_server,1733991643, 1.0
130,service_server,1733991644, 1.0
130,service_server,1733991644, 0.9
130,service_server,1733991645, 0.9
130,service_server,1733991645, 0.9
130,service_server,1733991646, 0.9
130,service_server,1733991646, 0.8
130,service_server,1733991647, 0.8
130,service_server,1733991648, 0.8
130,service_server,1733991648, 0.8
130,service_server,1733991649, 0.8
130,service_server,1733991649, 0.8
130,service_server,1733991650, 0.8
130,service_server,1733991650, 0.8
130,service_server,1733991651, 0.8
130,service_server,1733991651, 0.7
130,service_server,1733991652, 0.7
130,service_server,1733991652, 0.7
130,service_server,1733991653, 0.7
130,service_server,1733991653, 0.7
130,service_server,1733991654, 0.7
130,service_server,1733991654, 0.7
130,service_server,1733991655, 0.7
130,service_server,1733991655, 0.7
130,service_server,1733991656, 0.7
130,service_server,1733991657, 0.6
130,service_server,1733991657, 0.6
130,service_server,1733991658, 0.6
130,service_server,1733991658, 0.6
130,service_server,1733991659, 0.6
130,service_server,1733991659, 0.6
130,service_server,1733991660, 0.6
130,service_server,1733991660, 0.6
130,service_server,1733991661, 0.6
130,service_server,1733991661, 0.6
130,service_server,1733991662, 0.6
130,service_server,1733991662, 0.6
130,service_server,1733991663, 0.6
130,service_server,1733991663, 0.6
130,service_server,1733991664, 0.6
130,service_server,1733991664, 0.5
130,service_server,1733991665, 0.5
130,service_server,1733991665, 0.5
130,service_server,1733991666, 0.5
130,service_server,1733991666, 0.5
130,service_server,1733991667, 0.5
130,service_server,1733991668, 0.5
130,service_server,1733991668, 0.5
130,service_server,1733991669, 0.5
130,service_server,1733991669, 0.5
130,service_server,1733991670, 0.5
130,service_server,1733991670, 0.5
130,service_server,1733991671, 0.5
130,service_server,1733991671, 0.5
130,service_server,1733991672, 0.5
130,service_server,1733991672, 0.5
130,service_server,1733991673, 0.5
130,service_server,1733991673, 0.5
130,service_server,1733991674, 0.5
130,service_server,1733991674, 0.5
130,service_server,1733991675, 0.5
130,service_server,1733991675, 0.5
130,service_server,1733991676, 0.5
130,service_server,1733991676, 0.5
130,service_server,1733991677, 0.5
130,service_server,1733991678, 0.4
130,service_server,1733991678, 0.4
130,service_server,1733991679, 0.4
130,service_server,1733991679, 0.4
130,service_server,1733991680, 0.4
130,service_server,1733991680, 0.4
130,service_server,1733991681, 0.4
130,service_server,1733991681, 0.4
130,service_server,1733991682, 0.4
130,service_server,1733991682, 0.4
130,service_server,1733991683, 0.4
130,service_server,1733991683, 0.4
130,service_server,1733991684, 0.4
130,service_server,1733991684, 0.4
130,service_server,1733991685, 0.4
130,service_server,1733991685, 0.4
130,service_server,1733991686, 0.4
130,service_server,1733991686, 0.4
130,service_server,1733991687, 0.4
130,service_server,1733991687, 0.4
130,service_server,1733991688, 0.4
130,service_server,1733991689, 0.4
130,service_server,1733991689, 0.4
130,service_server,1733991690, 0.4
130,service_server,1733991690, 0.4
130,service_server,1733991691, 0.4
130,service_server,1733991691, 0.4
130,service_server,1733991692, 0.4
130,service_server,1733991692, 0.4
130,service_server,1733991693, 0.4
130,service_server,1733991693, 0.4
130,service_server,1733991694, 0.4
130,service_server,1733991694, 0.4
130,service_server,1733991695, 0.4
130,service_server,1733991695, 0.4
130,service_server,1733991696, 0.4
130,service_server,1733991696, 0.4
130,service_server,1733991697, 0.4
130,service_server,1733991697, 0.4
130,service_server,1733991698, 0.4
130,service_server,1733991699, 0.4
130,service_server,1733991699, 0.4
130,service_server,1733991700, 0.4
130,service_server,1733991700, 0.4
130,service_server,1733991701, 0.4
130,service_server,1733991701, 0.4
130,service_server,1733991702, 0.4
130,service_server,1733991702, 0.4
130,service_server,1733991703, 0.4
130,service_server,1733991703, 0.4
130,service_server,1733991704, 0.4
130,service_server,1733991704, 0.4
130,service_server,1733991705, 0.4
130,service_server,1733991705, 0.4
130,service_server,1733991706, 0.4
130,service_server,1733991706, 0.4
130,service_server,1733991707, 0.4
130,service_server,1733991707, 0.4
130,service_server,1733991708, 0.4
130,service_server,1733991709, 0.4
130,service_server,1733991709, 0.4
130,service_server,1733991710, 0.4
130,service_server,1733991710, 0.4
130,service_server,1733991711, 0.4
130,service_server,1733991711, 0.4
130,service_server,1733991712, 0.4
130,service_server,1733991712, 0.4
130,service_server,1733991713, 0.4
130,service_server,1733991713, 0.4
130,service_server,1733991714, 0.4
130,service_server,1733991714, 0.4
130,service_server,1733991715, 0.4
130,service_server,1733991715, 0.4
130,service_server,1733991716, 0.4
130,service_server,1733991716, 0.3
130,service_server,1733991717, 0.3
130,service_server,1733991717, 0.3
130,service_server,1733991718, 0.3
130,service_server,1733991719, 0.3
130,service_server,1733991719, 0.3
130,service_server,1733991720, 0.3
130,service_server,1733991720, 0.3
130,service_server,1733991721, 0.3
130,service_server,1733991721, 0.3
130,service_server,1733991722, 0.3
130,service_server,1733991722, 0.3
130,service_server,1733991723, 0.3
130,service_server,1733991723, 0.3
130,service_server,1733991724, 0.3
130,service_server,1733991724, 0.3
130,service_server,1733991725, 0.3
130,service_server,1733991725, 0.3
130,service_server,1733991726, 0.3
130,service_server,1733991726, 0.3
130,service_server,1733991727, 0.3
130,service_server,1733991727, 0.3
130,service_server,1733991728, 0.3
130,service_server,1733991729, 0.3
130,service_server,1733991729, 0.3
130,service_server,1733991730, 0.3
130,service_server,1733991730, 0.3
130,service_server,1733991731, 0.3
130,service_server,1733991731, 0.3
130,service_server,1733991732, 0.3
130,service_server,1733991732, 0.3
130,service_server,1733991733, 0.3
130,service_server,1733991733, 0.3
130,service_server,1733991734, 0.3
130,service_server,1733991734, 0.3
130,service_server,1733991735, 0.3
130,service_server,1733991735, 0.3
130,service_server,1733991736, 0.3
130,service_server,1733991736, 0.3
130,service_server,1733991737, 0.3
130,service_server,1733991737, 0.3
130,service_server,1733991738, 0.3
130,service_server,1733991738, 0.3
130,service_server,1733991739, 0.3
130,service_server,1733991740, 0.3
130,service_server,1733991740, 0.3
130,service_server,1733991741, 0.3
130,service_server,1733991741, 0.3
130,service_server,1733991742, 0.3
130,service_server,1733991742, 0.3
130,service_server,1733991743, 0.3
130,service_server,1733991743, 0.3
130,service_server,1733991744, 0.3
130,service_server,1733991744, 0.3
130,service_server,1733991745, 0.3
130,service_server,1733991745, 0.3
130,service_server,1733991746, 0.3
130,service_server,1733991746, 0.3
130,service_server,1733991747, 0.3
130,service_server,1733991747, 0.3
130,service_server,1733991748, 0.3
130,service_server,1733991748, 0.3
130,service_server,1733991749, 0.3
130,service_server,1733991750, 0.3
130,service_server,1733991750, 0.3
