exec,label,timestamp,cpu,mem
30,listener,1734045972,0.0,2300.0
30,listener,1734045972,0.0,2300.0
30,listener,1734045973,6.2,2300.0
30,listener,1734045973,6.2,2300.0
30,listener,1734045974,0.0,2300.0
30,listener,1734045974,0.0,2300.0
30,listener,1734045975,0.0,2300.0
30,listener,1734045975,0.0,2300.0
30,listener,1734045976,0.0,2300.0
30,listener,1734045977,0.0,2300.0
30,listener,1734045977,0.0,2300.0
30,listener,1734045978,0.0,2300.0
30,listener,1734045978,0.0,2300.0
30,listener,1734045979,0.0,2300.0
30,listener,1734045979,6.7,2300.0
30,listener,1734045980,0.0,2300.0
30,listener,1734045980,0.0,2300.0
30,listener,1734045981,0.0,2300.0
30,listener,1734045981,0.0,2300.0
30,listener,1734045982,0.0,2300.0
30,listener,1734045982,0.0,2300.0
30,listener,1734045983,0.0,2300.0
30,listener,1734045983,0.0,2300.0
30,listener,1734045984,0.0,2300.0
30,listener,1734045984,0.0,2300.0
30,listener,1734045985,0.0,2300.0
30,listener,1734045985,0.0,0.0
