exec,label,timestamp,cpu
8,talker,1734104278, 0.0
8,talker,1734104278, 3.0
8,talker,1734104279, 3.0
8,talker,1734104279, 1.5
8,talker,1734104280, 1.0
8,talker,1734104280, 1.0
8,talker,1734104281, 1.0
8,talker,1734104281, 1.0
8,talker,1734104282, 0.8
8,talker,1734104283, 0.8
8,talker,1734104283, 0.6
8,talker,1734104284, 0.6
8,talker,1734104284, 0.5
8,talker,1734104285, 0.7
8,talker,1734104285, 0.6
8,talker,1734104286, 0.6
8,talker,1734104286, 0.5
8,talker,1734104287, 0.5
8,talker,1734104287, 0.5
8,talker,1734104288, 0.5
8,talker,1734104288, 0.4
8,talker,1734104289, 0.4
8,talker,1734104289, 0.5
8,talker,1734104290, 0.4
8,talker,1734104290, 0.4
8,talker,1734104291, 0.4
8,talker,1734104291, 0.4
8,talker,1734104292, 0.4
8,talker,1734104292, 0.4
8,talker,1734104293, 0.5
8,talker,1734104294, 0.5
8,talker,1734104294, 0.4
8,talker,1734104295, 0.4
8,talker,1734104295, 0.4
8,talker,1734104296, 0.4
8,talker,1734104296, 0.4
8,talker,1734104297, 0.4
8,talker,1734104297, 0.4
8,talker,1734104298, 0.4
8,talker,1734104298, 0.4
8,talker,1734104299, 0.4
8,talker,1734104299, 0.4
8,talker,1734104300, 0.4
8,talker,1734104300, 0.4
8,talker,1734104301, 0.4
8,talker,1734104301, 0.4
8,talker,1734104302, 0.4
8,talker,1734104302, 0.4
8,talker,1734104303, 0.3
8,talker,1734104303, 0.3
8,talker,1734104304, 0.3
8,talker,1734104305, 0.4
8,talker,1734104305, 0.3
8,talker,1734104306, 0.3
8,talker,1734104306, 0.3
8,talker,1734104307, 0.4
8,talker,1734104307, 0.4
8,talker,1734104308, 0.4
8,talker,1734104308, 0.3
8,talker,1734104309, 0.3
8,talker,1734104309, 0.3
8,talker,1734104310, 0.3
8,talker,1734104310, 0.3
8,talker,1734104311, 0.3
8,talker,1734104311, 0.3
8,talker,1734104312, 0.3
8,talker,1734104312, 0.3
8,talker,1734104313, 0.3
8,talker,1734104313, 0.3
8,talker,1734104314, 0.3
8,talker,1734104315, 0.3
8,talker,1734104315, 0.3
8,talker,1734104316, 0.3
8,talker,1734104316, 0.3
8,talker,1734104317, 0.3
8,talker,1734104317, 0.3
8,talker,1734104318, 0.3
8,talker,1734104318, 0.3
8,talker,1734104319, 0.3
8,talker,1734104319, 0.3
8,talker,1734104320, 0.3
8,talker,1734104320, 0.3
8,talker,1734104321, 0.3
8,talker,1734104321, 0.3
8,talker,1734104322, 0.3
8,talker,1734104322, 0.3
8,talker,1734104323, 0.3
8,talker,1734104323, 0.3
8,talker,1734104324, 0.3
8,talker,1734104324, 0.3
8,talker,1734104325, 0.3
8,talker,1734104326, 0.3
8,talker,1734104326, 0.3
8,talker,1734104327, 0.3
8,talker,1734104327, 0.3
8,talker,1734104328, 0.3
8,talker,1734104328, 0.3
8,talker,1734104329, 0.3
8,talker,1734104329, 0.3
8,talker,1734104330, 0.3
8,talker,1734104330, 0.3
8,talker,1734104331, 0.3
8,talker,1734104331, 0.3
8,talker,1734104332, 0.3
8,talker,1734104332, 0.3
8,talker,1734104333, 0.3
8,talker,1734104333, 0.3
8,talker,1734104334, 0.3
8,talker,1734104334, 0.3
8,talker,1734104335, 0.3
8,talker,1734104335, 0.3
8,talker,1734104336, 0.3
8,talker,1734104336, 0.3
8,talker,1734104337, 0.3
8,talker,1734104338, 0.3
8,talker,1734104338, 0.3
8,talker,1734104339, 0.3
8,talker,1734104339, 0.3
8,talker,1734104340, 0.3
8,talker,1734104340, 0.3
8,talker,1734104341, 0.3
8,talker,1734104341, 0.3
8,talker,1734104342, 0.3
8,talker,1734104342, 0.3
8,talker,1734104343, 0.3
8,talker,1734104343, 0.3
8,talker,1734104344, 0.3
8,talker,1734104344, 0.3
8,talker,1734104345, 0.3
8,talker,1734104345, 0.3
8,talker,1734104346, 0.3
8,talker,1734104346, 0.3
8,talker,1734104347, 0.3
8,talker,1734104347, 0.3
8,talker,1734104348, 0.3
8,talker,1734104348, 0.3
8,talker,1734104349, 0.3
8,talker,1734104350, 0.3
8,talker,1734104350, 0.3
8,talker,1734104351, 0.3
8,talker,1734104351, 0.3
8,talker,1734104352, 0.3
8,talker,1734104352, 0.3
8,talker,1734104353, 0.3
8,talker,1734104353, 0.3
8,talker,1734104354, 0.3
8,talker,1734104354, 0.3
8,talker,1734104355, 0.3
8,talker,1734104355, 0.3
8,talker,1734104356, 0.3
8,talker,1734104356, 0.3
8,talker,1734104357, 0.3
8,talker,1734104357, 0.3
8,talker,1734104358, 0.3
8,talker,1734104358, 0.3
8,talker,1734104359, 0.3
8,talker,1734104359, 0.3
8,talker,1734104360, 0.3
8,talker,1734104361, 0.3
8,talker,1734104361, 0.3
8,talker,1734104362, 0.3
8,talker,1734104362, 0.3
8,talker,1734104363, 0.3
8,talker,1734104363, 0.3
8,talker,1734104364, 0.3
8,talker,1734104364, 0.3
8,talker,1734104365, 0.3
8,talker,1734104365, 0.3
8,talker,1734104366, 0.3
8,talker,1734104366, 0.3
8,talker,1734104367, 0.3
8,talker,1734104367, 0.3
8,talker,1734104368, 0.3
8,talker,1734104368, 0.3
8,talker,1734104369, 0.3
8,talker,1734104369, 0.3
8,talker,1734104370, 0.3
8,talker,1734104371, 0.3
8,talker,1734104371, 0.3
8,talker,1734104372, 0.3
8,talker,1734104372, 0.3
8,talker,1734104373, 0.3
8,talker,1734104373, 0.3
8,talker,1734104374, 0.3
8,talker,1734104374, 0.3
8,talker,1734104375, 0.3
8,talker,1734104375, 0.3
8,talker,1734104376, 0.3
8,talker,1734104376, 0.3
8,talker,1734104377, 0.3
8,talker,1734104377, 0.3
8,talker,1734104378, 0.3
8,talker,1734104378, 0.3
8,talker,1734104379, 0.3
8,talker,1734104379, 0.3
8,talker,1734104380, 0.3
8,talker,1734104380, 0.3
8,talker,1734104381, 0.3
8,talker,1734104381, 0.3
8,talker,1734104382, 0.3
8,talker,1734104383, 0.3
8,talker,1734104383, 0.3
8,talker,1734104384, 0.3
8,talker,1734104384, 0.3
8,talker,1734104385, 0.3
8,talker,1734104385, 0.3
8,talker,1734104386, 0.3
8,talker,1734104386, 0.3
8,talker,1734104387, 0.3
8,talker,1734104387, 0.3
8,talker,1734104388, 0.3
8,talker,1734104388, 0.3
8,talker,1734104389, 0.3
8,talker,1734104389, 0.3
8,talker,1734104390, 0.3
8,talker,1734104390, 0.3
8,talker,1734104391, 0.3
