Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-12-07 17:03:25,0.12923462986198,15.79317199999787,15.79317199999787,0.00000000000000
2024-12-07 17:03:26,0.13857677902622,15.33132100000512,15.33132100000512,0.00000000000000
2024-12-07 17:03:27,0.23743718592965,21.41022299999895,21.41022299999895,0.00000000000000
2024-12-07 17:03:28,0.12421580928482,18.28517100000317,18.28517100000317,0.00000000000000
2024-12-07 17:03:29,0.10139416983523,17.09315700000298,17.09315700000298,0.00000000000000
2024-12-07 17:03:30,0.10817610062893,17.13270799999736,17.13270799999736,0.00000000000000
2024-12-07 17:03:31,0.09762202753442,15.78407800000423,15.78407800000423,0.00000000000000
2024-12-07 17:03:32,0.10253164556962,17.19160600000032,17.19160600000032,0.00000000000000
2024-12-07 17:03:33,0.10262828535670,16.32875500000227,16.32875500000227,0.00000000000000
2024-12-07 17:03:34,0.11318407960199,17.07032999999501,17.07032999999501,0.00000000000000
2024-12-07 17:03:35,0.09493670886076,16.84212000000116,16.84212000000116,0.00000000000000
2024-12-07 17:03:36,0.09547738693467,16.23805600000196,16.23805600000196,0.00000000000000
2024-12-07 17:03:37,0.05793450881612,11.76614500000142,11.76614500000142,0.00000000000000
2024-12-07 17:03:38,0.04413619167718,10.51748999999836,10.51748999999836,0.00000000000000
2024-12-07 17:03:39,0.06015037593985,11.57681299999967,11.57681299999967,0.00000000000000
2024-12-07 17:03:40,0.09535759096612,13.46212399999786,13.46212399999786,0.00000000000000
2024-12-07 17:03:41,0.05660377358491,11.59420900000259,11.59420900000259,0.00000000000000
2024-12-07 17:03:42,0.05415617128463,11.30020299999887,11.30020299999887,0.00000000000000
2024-12-07 17:03:43,0.06155778894472,12.01998900000035,12.01998900000035,0.00000000000000
2024-12-07 17:03:44,0.05520702634881,11.19479500000307,11.19479500000307,0.00000000000000
2024-12-07 17:03:45,0.05897114178168,11.59341499999573,11.59341499999573,0.00000000000000
2024-12-07 17:03:46,0.05289672544081,11.11777000000438,11.11777000000438,0.00000000000000
2024-12-07 17:03:47,0.05157232704403,10.69613899999968,10.69613899999968,0.00000000000000
2024-12-07 17:03:48,0.05402010050251,11.21566999999777,11.21566999999777,0.00000000000000
2024-12-07 17:03:49,0.06045340050378,12.08126800000173,12.08126800000173,0.00000000000000
2024-12-07 17:03:50,0.04930467762326,11.19247599999653,11.19247599999653,0.00000000000000
2024-12-07 17:03:51,0.06148055207026,11.60702599999786,11.60702599999786,0.00000000000000
2024-12-07 17:03:52,0.05429292929293,11.65689100000600,11.65689100000600,0.00000000000000
2024-12-07 17:03:53,0.06516290726817,11.88906899999711,11.88906899999711,0.00000000000000
2024-12-07 17:03:54,0.06944444444444,12.63284099999873,12.63284099999873,0.00000000000000
2024-12-07 17:03:55,0.35868187579214,27.99797599999874,27.99797599999874,0.00000000000000
2024-12-07 17:03:56,0.12185929648241,18.11506500000542,18.11506500000542,0.00000000000000
2024-12-07 17:03:57,0.10427135678392,16.73677400000452,16.73677400000452,0.00000000000000
2024-12-07 17:03:58,0.14735516372796,18.64014999999927,18.64014999999927,0.00000000000000
2024-12-07 17:03:59,0.13258983890954,17.65132199999789,17.65132199999789,0.00000000000000
2024-12-07 17:04:00,0.16750629722922,19.60334399999556,19.60334399999556,0.00000000000000
2024-12-07 17:04:01,0.17750000000000,19.12922300000355,19.12922300000355,0.00000000000000
2024-12-07 17:04:02,0.10088272383354,16.59364700000151,16.59364700000151,0.00000000000000
2024-12-07 17:04:03,0.10888610763454,16.75953999999911,16.75953999999911,0.00000000000000
2024-12-07 17:04:04,0.09924623115578,16.33497999999963,16.33497999999963,0.00000000000000
2024-12-07 17:04:05,0.11152882205514,17.18861499999912,17.18861499999912,0.00000000000000
2024-12-07 17:04:06,0.10237203495630,16.30354700000316,16.30354700000316,0.00000000000000
2024-12-07 17:04:07,0.10513141426783,16.66963499999838,16.66963499999838,0.00000000000000
2024-12-07 17:04:08,0.09913258983891,15.28066099999705,15.28066099999705,0.00000000000000
2024-12-07 17:04:09,0.07026348808030,12.72341700000106,12.72341700000106,0.00000000000000
