exec,label,timestamp,cpu,mem
8,talker,1734042835,6.2,2756.0
8,talker,1734042836,0.0,2756.0
8,talker,1734042836,6.2,2756.0
8,talker,1734042837,6.2,2756.0
8,talker,1734042837,0.0,2756.0
8,talker,1734042838,6.2,2756.0
8,talker,1734042838,0.0,2756.0
8,talker,1734042839,6.2,2756.0
8,talker,1734042839,0.0,2756.0
8,talker,1734042840,0.0,2756.0
8,talker,1734042840,0.0,2756.0
8,talker,1734042841,6.7,2756.0
8,talker,1734042842,0.0,2756.0
8,talker,1734042842,0.0,2756.0
8,talker,1734042843,6.2,2756.0
8,talker,1734042843,0.0,2756.0
8,talker,1734042844,0.0,2756.0
8,talker,1734042844,0.0,2756.0
8,talker,1734042845,0.0,2756.0
8,talker,1734042845,0.0,2756.0
8,talker,1734042846,6.2,2756.0
8,talker,1734042846,6.7,2756.0
8,talker,1734042847,0.0,2756.0
8,talker,1734042847,0.0,2756.0
8,talker,1734042848,0.0,2756.0
8,talker,1734042849,6.2,2756.0
8,talker,1734042849,6.7,2756.0
8,talker,1734042850,6.7,2756.0
8,talker,1734042850,0.0,2756.0
8,talker,1734042851,0.0,2756.0
8,talker,1734042851,6.7,2756.0
8,talker,1734042852,0.0,2756.0
8,talker,1734042852,0.0,2756.0
8,talker,1734042853,0.0,2756.0
8,talker,1734042853,0.0,2756.0
8,talker,1734042854,6.7,2756.0
8,talker,1734042854,6.2,2756.0
8,talker,1734042855,0.0,2756.0
8,talker,1734042856,0.0,2756.0
8,talker,1734042856,0.0,2756.0
8,talker,1734042857,0.0,2756.0
8,talker,1734042857,0.0,2756.0
8,talker,1734042858,0.0,2756.0
8,talker,1734042858,6.7,2756.0
8,talker,1734042859,0.0,2756.0
8,talker,1734042859,0.0,2756.0
8,talker,1734042860,0.0,2756.0
8,talker,1734042860,0.0,2756.0
8,talker,1734042861,6.2,2756.0
8,talker,1734042861,0.0,2756.0
8,talker,1734042862,0.0,2756.0
8,talker,1734042863,0.0,2756.0
8,talker,1734042863,0.0,2756.0
8,talker,1734042864,0.0,2756.0
8,talker,1734042864,0.0,2756.0
8,talker,1734042865,0.0,2756.0
8,talker,1734042865,0.0,2756.0
8,talker,1734042866,0.0,2756.0
8,talker,1734042866,0.0,2756.0
8,talker,1734042867,0.0,2756.0
8,talker,1734042868,0.0,2756.0
8,talker,1734042868,6.2,2756.0
8,talker,1734042869,6.2,2756.0
8,talker,1734042869,0.0,2756.0
8,talker,1734042870,0.0,2756.0
8,talker,1734042870,6.2,2756.0
8,talker,1734042871,0.0,2756.0
8,talker,1734042871,6.7,2756.0
8,talker,1734042872,0.0,2756.0
8,talker,1734042872,6.7,2756.0
8,talker,1734042873,0.0,2756.0
8,talker,1734042874,0.0,2756.0
8,talker,1734042874,0.0,2756.0
8,talker,1734042875,0.0,2756.0
8,talker,1734042875,0.0,2756.0
8,talker,1734042876,0.0,2756.0
8,talker,1734042876,0.0,2756.0
8,talker,1734042877,0.0,2756.0
8,talker,1734042877,6.2,2756.0
8,talker,1734042878,0.0,2756.0
8,talker,1734042878,0.0,2756.0
8,talker,1734042879,6.2,2756.0
8,talker,1734042880,0.0,2756.0
8,talker,1734042880,0.0,0.0
