run,package,interval,language,exec_time,num_clients,cpu_percentage,memory_usage
2024-11-25 08:06:14.550,run_0_repetition_8,,,py,180,1,0.0,41484288
2024-11-25 08:06:14.763,run_0_repetition_8,,,py,180,1,0.0,41484288
2024-11-25 08:06:14.979,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:15.194,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:15.407,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:15.618,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:15.831,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:16.043,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:16.254,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:16.464,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:16.674,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:16.884,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:17.098,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:17.310,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:17.522,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:17.732,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:17.942,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:18.153,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:18.363,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:18.574,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:18.793,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:19.003,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:19.213,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:19.423,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:19.633,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:19.846,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:20.057,run_0_repetition_8,,,py,180,1,10.0,41615360
2024-11-25 08:06:20.269,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:20.481,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:20.694,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:20.903,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:21.113,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:21.323,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:21.537,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:21.748,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:21.960,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:22.170,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:22.381,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:22.591,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:22.801,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:23.010,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:23.226,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:23.442,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:23.652,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:23.862,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:24.072,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:24.282,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:24.493,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:24.703,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:24.912,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:25.123,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:25.334,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:25.546,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:25.758,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:25.968,run_0_repetition_8,,,py,180,1,0.0,41615360
2024-11-25 08:06:26.178,run_0_repetition_8,,,py,180,1,0.0,41615360
