run,package,interval,language,exec_time,num_clients,cpu_percentage,memory_usage
2024-11-25 10:38:51.674,run_1_repetition_0,,,py,180,2,10.0,41615360
2024-11-25 10:38:51.897,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:52.120,run_1_repetition_0,,,py,180,2,10.0,41615360
2024-11-25 10:38:52.345,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:52.572,run_1_repetition_0,,,py,180,2,10.0,41615360
2024-11-25 10:38:52.800,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:53.026,run_1_repetition_0,,,py,180,2,20.0,41615360
2024-11-25 10:38:53.251,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:53.484,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:53.710,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:53.932,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:54.156,run_1_repetition_0,,,py,180,2,10.0,41615360
2024-11-25 10:38:54.383,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:54.605,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:54.827,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:55.064,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:55.296,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:55.524,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:55.758,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:55.991,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:56.221,run_1_repetition_0,,,py,180,2,10.0,41615360
2024-11-25 10:38:56.443,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:56.664,run_1_repetition_0,,,py,180,2,10.0,41615360
2024-11-25 10:38:56.887,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:57.109,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:57.331,run_1_repetition_0,,,py,180,2,10.0,41615360
2024-11-25 10:38:57.557,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:57.782,run_1_repetition_0,,,py,180,2,10.0,41615360
2024-11-25 10:38:58.010,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:58.234,run_1_repetition_0,,,py,180,2,10.0,41615360
2024-11-25 10:38:58.457,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:58.688,run_1_repetition_0,,,py,180,2,10.0,41615360
2024-11-25 10:38:58.911,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:59.135,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:59.359,run_1_repetition_0,,,py,180,2,9.9,41615360
2024-11-25 10:38:59.581,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:38:59.804,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:39:00.028,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:39:00.250,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:39:00.471,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:39:00.693,run_1_repetition_0,,,py,180,2,10.0,41615360
2024-11-25 10:39:00.915,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:39:01.145,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:39:01.368,run_1_repetition_0,,,py,180,2,10.0,41615360
2024-11-25 10:39:01.590,run_1_repetition_0,,,py,180,2,10.0,41615360
2024-11-25 10:39:01.813,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:39:02.036,run_1_repetition_0,,,py,180,2,10.0,41615360
2024-11-25 10:39:02.259,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:39:02.482,run_1_repetition_0,,,py,180,2,10.0,41615360
2024-11-25 10:39:02.705,run_1_repetition_0,,,py,180,2,10.0,41615360
2024-11-25 10:39:02.927,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:39:03.151,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:39:03.373,run_1_repetition_0,,,py,180,2,10.0,41615360
2024-11-25 10:39:03.595,run_1_repetition_0,,,py,180,2,0.0,41615360
2024-11-25 10:39:03.818,run_1_repetition_0,,,py,180,2,10.0,41615360
2024-11-25 10:39:04.040,run_1_repetition_0,,,py,180,2,0.0,41615360
