exec,label,timestamp,cpu,mem
11,listener,1733597448,0.0,2300.0
11,listener,1733597449,0.0,2300.0
11,listener,1733597449,0.0,2300.0
11,listener,1733597450,6.2,2300.0
11,listener,1733597450,0.0,2300.0
11,listener,1733597451,0.0,2300.0
11,listener,1733597451,0.0,2300.0
11,listener,1733597452,6.2,2300.0
11,listener,1733597453,0.0,2300.0
11,listener,1733597453,0.0,2300.0
11,listener,1733597454,0.0,2300.0
11,listener,1733597454,0.0,2300.0
11,listener,1733597455,0.0,2300.0
11,listener,1733597455,0.0,2300.0
11,listener,1733597456,0.0,2300.0
11,listener,1733597456,0.0,2300.0
11,listener,1733597457,0.0,2300.0
11,listener,1733597457,6.2,2300.0
11,listener,1733597458,0.0,2300.0
11,listener,1733597458,0.0,2300.0
11,listener,1733597459,6.2,2300.0
11,listener,1733597459,0.0,2300.0
11,listener,1733597460,0.0,2300.0
11,listener,1733597460,0.0,2300.0
11,listener,1733597461,0.0,2300.0
11,listener,1733597462,0.0,2300.0
11,listener,1733597462,6.7,2300.0
11,listener,1733597463,0.0,2300.0
11,listener,1733597463,0.0,2300.0
11,listener,1733597464,6.7,2300.0
11,listener,1733597464,0.0,2300.0
11,listener,1733597465,0.0,2300.0
11,listener,1733597465,0.0,2300.0
11,listener,1733597466,0.0,2300.0
11,listener,1733597466,0.0,2300.0
11,listener,1733597467,0.0,2300.0
11,listener,1733597467,0.0,2300.0
11,listener,1733597468,0.0,2300.0
11,listener,1733597468,0.0,2300.0
11,listener,1733597469,0.0,2300.0
11,listener,1733597469,0.0,2300.0
11,listener,1733597470,0.0,2300.0
11,listener,1733597471,0.0,2300.0
11,listener,1733597471,0.0,2300.0
11,listener,1733597472,0.0,2300.0
11,listener,1733597472,0.0,2300.0
11,listener,1733597473,0.0,2300.0
11,listener,1733597473,0.0,2300.0
11,listener,1733597474,0.0,2300.0
11,listener,1733597474,0.0,2300.0
11,listener,1733597475,0.0,2300.0
11,listener,1733597475,0.0,2300.0
11,listener,1733597476,0.0,2300.0
11,listener,1733597477,0.0,2300.0
11,listener,1733597477,0.0,2300.0
11,listener,1733597478,0.0,2300.0
11,listener,1733597478,6.7,2300.0
11,listener,1733597479,0.0,2300.0
11,listener,1733597479,0.0,2300.0
11,listener,1733597480,6.2,2300.0
11,listener,1733597480,0.0,2300.0
11,listener,1733597481,0.0,2300.0
11,listener,1733597481,0.0,2300.0
11,listener,1733597482,0.0,2300.0
11,listener,1733597482,0.0,2300.0
11,listener,1733597483,0.0,2300.0
11,listener,1733597484,0.0,2300.0
11,listener,1733597484,0.0,2300.0
11,listener,1733597485,0.0,2300.0
11,listener,1733597485,0.0,2300.0
11,listener,1733597486,0.0,2300.0
11,listener,1733597486,0.0,2300.0
11,listener,1733597487,0.0,2300.0
11,listener,1733597487,0.0,2300.0
11,listener,1733597488,6.7,2300.0
11,listener,1733597488,0.0,2300.0
11,listener,1733597489,0.0,2300.0
11,listener,1733597489,0.0,2300.0
11,listener,1733597490,0.0,2300.0
11,listener,1733597490,0.0,2300.0
11,listener,1733597491,0.0,2300.0
11,listener,1733597491,0.0,2300.0
11,listener,1733597492,0.0,2300.0
11,listener,1733597493,0.0,2300.0
11,listener,1733597493,0.0,0.0
