run,package,interval,language,exec_time,num_clients,cpu_percentage,memory_usage
2024-11-24 23:24:31.557,0.0,63549440
2024-11-24 23:24:32.269,9.9,63680512
2024-11-24 23:24:32.982,0.0,63811584
2024-11-24 23:24:33.696,20.0,63811584
2024-11-24 23:24:34.410,0.0,63811584
2024-11-24 23:24:35.122,0.0,63811584
2024-11-24 23:24:35.834,10.0,63811584
2024-11-24 23:24:36.546,0.0,63811584
2024-11-24 23:24:37.258,10.0,63811584
2024-11-24 23:24:37.970,0.0,63811584
2024-11-24 23:24:38.682,10.0,63811584
2024-11-24 23:24:39.394,0.0,63811584
2024-11-24 23:24:40.107,9.9,63811584
2024-11-24 23:24:40.819,10.0,63811584
2024-11-24 23:24:41.531,0.0,63811584
2024-11-24 23:24:42.244,0.0,63811584
2024-11-24 23:24:42.964,0.0,63811584
2024-11-24 23:24:43.679,0.0,63811584
2024-11-24 23:24:44.392,9.9,63811584
2024-11-24 23:24:45.104,0.0,63811584
2024-11-24 23:24:45.816,9.9,63811584
2024-11-24 23:24:46.529,0.0,63811584
2024-11-24 23:24:47.241,10.0,63811584
2024-11-24 23:24:47.953,10.0,63811584
2024-11-24 23:24:48.666,0.0,63811584
2024-11-24 23:24:49.378,0.0,63811584
2024-11-24 23:24:50.090,0.0,63811584
2024-11-24 23:24:50.802,10.0,63811584
2024-11-24 23:24:51.514,0.0,63811584
2024-11-24 23:24:52.227,0.0,63811584
2024-11-24 23:24:52.939,19.9,63811584
2024-11-24 23:24:53.651,0.0,63811584
2024-11-24 23:24:54.363,10.0,63811584
2024-11-24 23:24:55.080,0.0,63811584
2024-11-24 23:24:55.794,0.0,63811584
2024-11-24 23:24:56.506,10.0,63811584
2024-11-24 23:24:57.218,0.0,63811584
2024-11-24 23:24:57.930,10.0,63811584
2024-11-24 23:24:58.642,0.0,63811584
2024-11-24 23:24:59.354,0.0,63811584
2024-11-24 23:25:00.067,9.9,63811584
2024-11-24 23:25:00.780,0.0,63811584
2024-11-24 23:25:01.492,10.0,63811584
2024-11-24 23:25:02.204,0.0,63811584
2024-11-24 23:25:02.917,10.0,63811584
2024-11-24 23:25:03.629,9.9,63811584
2024-11-24 23:25:04.341,0.0,63811584
