run,package,interval,language,exec_time,num_clients,cpu_percentage,memory_usage
2024-11-23 21:07:23.355,run_12_repetition_15,,,py,180,1,20.0,41791488
2024-11-23 21:07:23.578,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:23.800,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:24.023,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:24.245,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:24.470,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:24.693,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:24.917,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:25.141,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:25.364,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:25.589,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:25.813,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:26.037,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:26.260,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:26.482,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:26.704,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:26.926,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:27.148,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:27.369,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:27.590,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:27.814,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:28.045,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:28.277,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:28.508,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:28.740,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:28.972,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:29.196,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:29.417,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:29.639,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:29.861,run_12_repetition_15,,,py,180,1,10.0,41791488
2024-11-23 21:07:30.083,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:30.304,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:30.527,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:30.756,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:30.988,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:31.219,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:31.450,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:31.682,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:31.914,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:32.145,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:32.376,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:32.607,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:32.834,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:33.056,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:33.278,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:33.499,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:33.721,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:33.942,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:34.164,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:34.385,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:34.607,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:34.828,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:35.050,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:35.271,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:35.493,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:35.715,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:35.936,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:36.158,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:36.380,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:36.602,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:36.825,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:37.047,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:37.268,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:37.491,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:37.712,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:37.933,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:38.155,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:38.377,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:38.598,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:38.820,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:39.042,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:39.264,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:39.485,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:39.707,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:39.928,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:40.151,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:40.373,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:40.594,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:40.816,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:41.037,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:41.259,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:41.481,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:41.702,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:41.924,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:42.146,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:42.368,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:42.590,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:42.810,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:43.032,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:43.254,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:43.476,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:43.699,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:43.922,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:44.144,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:44.370,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:44.601,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:44.833,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:45.064,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:45.298,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:45.521,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:45.742,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:45.964,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:46.186,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:46.409,run_12_repetition_15,,,py,180,1,10.0,41791488
2024-11-23 21:07:46.632,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:46.854,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:47.076,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:47.298,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:47.519,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:47.743,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:47.964,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:48.186,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:48.417,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:48.639,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:48.861,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:49.083,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:49.306,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:49.528,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:49.749,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:49.972,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:50.196,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:50.417,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:50.638,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:50.859,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:51.081,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:51.302,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:51.525,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:51.746,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:51.967,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:52.190,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:52.412,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:52.634,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:52.855,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:53.077,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:53.299,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:53.520,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:53.742,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:53.963,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:54.184,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:54.407,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:54.628,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:54.850,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:55.071,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:55.293,run_12_repetition_15,,,py,180,1,0.0,41791488
2024-11-23 21:07:55.515,run_12_repetition_15,,,py,180,1,0.0,41791488
