run,package,interval,language,exec_time,num_clients,cpu_percentage,memory_usage
2024-11-27 11:06:30.238,run_20_repetition_3,,,py,180,3,0.0,41484288
2024-11-27 11:06:30.463,run_20_repetition_3,,,py,180,3,0.0,41615360
2024-11-27 11:06:30.685,run_20_repetition_3,,,py,180,3,0.0,41615360
2024-11-27 11:06:30.908,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:31.130,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:31.351,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:31.573,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:31.796,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:32.023,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:32.245,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:32.472,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:32.696,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:32.921,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:33.145,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:33.369,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:33.591,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:33.814,run_20_repetition_3,,,py,180,3,10.0,41746432
2024-11-27 11:06:34.037,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:34.260,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:34.482,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:34.705,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:34.928,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:35.150,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:35.373,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:35.597,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:35.819,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:36.041,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:36.263,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:36.486,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:36.709,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:36.931,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:37.154,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:37.376,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:37.598,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:37.821,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:38.044,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:38.265,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:38.486,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:38.709,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:38.933,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:39.155,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:39.389,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:39.622,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:39.856,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:40.089,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:40.314,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:40.536,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:40.759,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:40.981,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:41.204,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:41.426,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:41.648,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:41.871,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:42.094,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:42.317,run_20_repetition_3,,,py,180,3,10.0,41746432
2024-11-27 11:06:42.539,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:42.762,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:42.984,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:43.207,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:43.429,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:43.651,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:43.873,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:44.095,run_20_repetition_3,,,py,180,3,0.0,41746432
2024-11-27 11:06:44.324,run_20_repetition_3,,,py,180,3,0.0,41746432
