exec,label,timestamp,cpu
327,action_server,1733678821, 0.0
327,action_server,1733678822, 2.0
327,action_server,1733678822, 2.0
327,action_server,1733678823, 1.0
327,action_server,1733678824, 1.0
327,action_server,1733678824, 0.6
327,action_server,1733678825, 0.6
327,action_server,1733678825, 0.5
327,action_server,1733678826, 0.4
327,action_server,1733678826, 0.4
327,action_server,1733678827, 0.3
327,action_server,1733678827, 0.5
327,action_server,1733678828, 0.4
327,action_server,1733678828, 0.4
327,action_server,1733678829, 0.3
327,action_server,1733678829, 0.3
327,action_server,1733678830, 0.3
327,action_server,1733678831, 0.3
327,action_server,1733678831, 0.3
327,action_server,1733678832, 0.3
327,action_server,1733678832, 0.2
327,action_server,1733678833, 0.2
327,action_server,1733678833, 0.2
327,action_server,1733678834, 0.2
327,action_server,1733678834, 0.2
327,action_server,1733678835, 0.2
327,action_server,1733678835, 0.2
327,action_server,1733678836, 0.2
327,action_server,1733678836, 0.2
327,action_server,1733678837, 0.1
327,action_server,1733678837, 0.1
327,action_server,1733678838, 0.1
327,action_server,1733678839, 0.1
327,action_server,1733678839, 0.1
327,action_server,1733678840, 0.1
327,action_server,1733678840, 0.1
327,action_server,1733678841, 0.1
327,action_server,1733678841, 0.1
327,action_server,1733678842, 0.1
327,action_server,1733678842, 0.1
327,action_server,1733678843, 0.1
327,action_server,1733678843, 0.1
327,action_server,1733678844, 0.1
327,action_server,1733678844, 0.2
327,action_server,1733678845, 0.2
327,action_server,1733678845, 0.2
327,action_server,1733678846, 0.2
327,action_server,1733678847, 0.2
327,action_server,1733678847, 0.1
327,action_server,1733678848, 0.1
327,action_server,1733678848, 0.1
327,action_server,1733678849, 0.1
327,action_server,1733678849, 0.1
327,action_server,1733678850, 0.1
327,action_server,1733678850, 0.1
327,action_server,1733678851, 0.1
327,action_server,1733678851, 0.1
327,action_server,1733678852, 0.1
327,action_server,1733678852, 0.1
327,action_server,1733678853, 0.1
327,action_server,1733678853, 0.1
