Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-12-07 22:00:58,0.05137844611529,9.90042700000049,9.90042700000049,0.00000000000000
2024-12-07 22:00:59,0.06508135168961,11.50485399999889,11.50485399999889,0.00000000000000
2024-12-07 22:01:00,0.07692307692308,14.51998200000162,14.51998200000162,0.00000000000000
2024-12-07 22:01:01,0.03879849812265,8.82633300000089,8.82633300000089,0.00000000000000
2024-12-07 22:01:02,0.04396984924623,9.71072899999854,9.71072899999854,0.00000000000000
2024-12-07 22:01:03,0.04265997490590,9.34946299999865,9.34946299999865,0.00000000000000
2024-12-07 22:01:04,0.04271356783920,9.66580800000156,9.66580800000156,0.00000000000000
2024-12-07 22:01:05,0.04140526976161,9.27280400000018,9.27280400000018,0.00000000000000
2024-12-07 22:01:06,0.04744069912609,9.39121099999829,9.39121099999829,0.00000000000000
2024-12-07 22:01:07,0.04140526976161,9.30991300000096,9.30991300000096,0.00000000000000
2024-12-07 22:01:08,0.03889585947302,9.11301400000229,9.11301400000229,0.00000000000000
2024-12-07 22:01:09,0.03899371069182,9.19193199999791,9.19193199999791,0.00000000000000
2024-12-07 22:01:10,0.04619225967541,9.13816000000224,9.13816000000224,0.00000000000000
2024-12-07 22:01:11,0.03144654088050,8.39585299999817,8.39585299999817,0.00000000000000
2024-12-07 22:01:12,0.03884711779449,8.93631699999969,8.93631699999969,0.00000000000000
2024-12-07 22:01:13,0.03773584905660,9.13620699999956,9.13620699999956,0.00000000000000
2024-12-07 22:01:14,0.04385964912281,9.37772300000142,9.37772300000142,0.00000000000000
2024-12-07 22:01:15,0.03638644918444,8.65122300000075,8.65122300000075,0.00000000000000
2024-12-07 22:01:16,0.03904282115869,9.44705799999792,9.44705799999792,0.00000000000000
2024-12-07 22:01:17,0.03768844221106,9.08200800000122,9.08200800000122,0.00000000000000
2024-12-07 22:01:18,0.04505632040050,9.43027399999846,9.43027399999846,0.00000000000000
2024-12-07 22:01:19,0.03995006242197,8.75046600000132,8.75046600000132,0.00000000000000
2024-12-07 22:01:20,0.04025157232704,9.36606499999834,9.36606499999834,0.00000000000000
2024-12-07 22:01:21,0.03889585947302,8.92246200000227,8.92246200000227,0.00000000000000
2024-12-07 22:01:22,0.03396226415094,8.65213899999799,8.65213899999799,0.00000000000000
2024-12-07 22:01:23,0.03144654088050,8.54367900000216,8.54367900000216,0.00000000000000
2024-12-07 22:01:24,0.03909205548550,9.47751499999868,9.47751499999868,0.00000000000000
2024-12-07 22:01:25,0.03899371069182,9.19852399999945,9.19852399999945,0.00000000000000
2024-12-07 22:01:26,0.04255319148936,9.01920299999983,9.01920299999983,0.00000000000000
2024-12-07 22:01:27,0.04130162703379,9.14170000000013,9.14170000000013,0.00000000000000
2024-12-07 22:01:28,0.03530895334174,9.13522999999986,9.13522999999986,0.00000000000000
2024-12-07 22:01:29,0.04145728643216,9.43241000000125,9.43241000000125,0.00000000000000
2024-12-07 22:01:30,0.03879849812265,8.71970399999918,8.71970399999918,0.00000000000000
2024-12-07 22:01:31,0.04025157232704,9.47794300000169,9.47794300000169,0.00000000000000
2024-12-07 22:01:32,0.04130162703379,8.96530899999925,8.96530899999925,0.00000000000000
2024-12-07 22:01:33,0.03889585947302,8.94052799999918,8.94052799999918,0.00000000000000
2024-12-07 22:01:34,0.03140703517588,8.33103400000255,8.33103400000255,0.00000000000000
2024-12-07 22:01:35,0.09296482412060,11.70187399999850,11.70187399999850,0.00000000000000
2024-12-07 22:01:36,0.04015056461731,9.05381000000125,9.05381000000125,0.00000000000000
2024-12-07 22:01:37,0.04265997490590,9.23886800000037,9.23886800000037,0.00000000000000
2024-12-07 22:01:38,0.03759398496241,8.85745999999926,8.85745999999926,0.00000000000000
2024-12-07 22:01:39,0.04145728643216,9.47641599999770,9.47641599999770,0.00000000000000
2024-12-07 22:01:40,0.03768844221106,8.99326300000030,8.99326300000030,0.00000000000000
2024-12-07 22:01:41,0.03647798742138,9.14847599999848,9.14847599999848,0.00000000000000
2024-12-07 22:01:42,0.03526448362720,9.06980100000146,9.06980100000146,0.00000000000000
2024-12-07 22:01:43,0.04511278195489,9.58926999999676,9.58926999999676,0.00000000000000
2024-12-07 22:01:44,0.03270440251572,8.46561600000132,8.46561600000132,0.00000000000000
2024-12-07 22:01:45,0.03396226415094,8.79294600000139,8.79294600000139,0.00000000000000
2024-12-07 22:01:46,0.04375000000000,9.19095499999821,9.19095499999821,0.00000000000000
2024-12-07 22:01:47,0.04145728643216,9.36112100000173,9.36112100000173,0.00000000000000
2024-12-07 22:01:48,0.03647798742138,9.01261100000193,9.01261100000193,0.00000000000000
2024-12-07 22:01:49,0.03647798742138,9.08164199999737,9.08164199999737,0.00000000000000
2024-12-07 22:01:50,0.04250000000000,9.05368699999963,9.05368699999963,0.00000000000000
2024-12-07 22:01:51,0.04385964912281,9.34531299999799,9.34531299999799,0.00000000000000
2024-12-07 22:01:52,0.04130162703379,8.92667400000209,8.92667400000209,0.00000000000000
2024-12-07 22:01:53,0.04015056461731,9.19779199999903,9.19779199999903,0.00000000000000
2024-12-07 22:01:54,0.03894472361809,9.11484399999972,9.11484399999972,0.00000000000000
2024-12-07 22:01:55,0.04250000000000,9.02744299999904,9.02744299999904,0.00000000000000
2024-12-07 22:01:56,0.03629536921151,8.37613800000327,8.37613800000327,0.00000000000000
2024-12-07 22:01:57,0.03768844221106,9.19699799999944,9.19699799999944,0.00000000000000
2024-12-07 22:01:58,0.03647798742138,9.03708600000027,9.03708600000027,0.00000000000000
