run,package,interval,language,exec_time,num_clients,cpu_percentage,memory_usage
2024-11-23 12:54:31.445,run_20_repetition_9,,,py,180,3,0.0,42319872
2024-11-23 12:54:31.668,run_20_repetition_9,,,py,180,3,0.0,42319872
2024-11-23 12:54:31.890,run_20_repetition_9,,,py,180,3,0.0,42319872
2024-11-23 12:54:32.113,run_20_repetition_9,,,py,180,3,9.9,42582016
2024-11-23 12:54:32.335,run_20_repetition_9,,,py,180,3,0.0,42582016
2024-11-23 12:54:32.560,run_20_repetition_9,,,py,180,3,0.0,42582016
2024-11-23 12:54:32.783,run_20_repetition_9,,,py,180,3,0.0,42582016
2024-11-23 12:54:33.009,run_20_repetition_9,,,py,180,3,0.0,42582016
2024-11-23 12:54:33.237,run_20_repetition_9,,,py,180,3,0.0,42582016
2024-11-23 12:54:33.459,run_20_repetition_9,,,py,180,3,0.0,42582016
2024-11-23 12:54:33.687,run_20_repetition_9,,,py,180,3,0.0,42582016
2024-11-23 12:54:33.911,run_20_repetition_9,,,py,180,3,0.0,42582016
2024-11-23 12:54:34.135,run_20_repetition_9,,,py,180,3,0.0,42582016
2024-11-23 12:54:34.359,run_20_repetition_9,,,py,180,3,0.0,42582016
2024-11-23 12:54:34.582,run_20_repetition_9,,,py,180,3,0.0,42582016
2024-11-23 12:54:34.804,run_20_repetition_9,,,py,180,3,0.0,42582016
2024-11-23 12:54:35.026,run_20_repetition_9,,,py,180,3,0.0,42582016
2024-11-23 12:54:35.248,run_20_repetition_9,,,py,180,3,0.0,42582016
2024-11-23 12:54:35.471,run_20_repetition_9,,,py,180,3,0.0,42582016
2024-11-23 12:54:35.693,run_20_repetition_9,,,py,180,3,0.0,42582016
2024-11-23 12:54:35.915,run_20_repetition_9,,,py,180,3,0.0,42582016
2024-11-23 12:54:36.136,run_20_repetition_9,,,py,180,3,0.0,42582016
2024-11-23 12:54:36.358,run_20_repetition_9,,,py,180,3,0.0,42582016
