run,package,interval,language,exec_time,num_clients,cpu_percentage,memory_usage
2024-11-23 16:39:13.336,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:13.569,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:13.797,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:14.018,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:14.244,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:14.469,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:14.693,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:14.917,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:15.140,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:15.361,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:15.585,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:15.809,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:16.033,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:16.257,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:16.478,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:16.699,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:16.921,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:17.144,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:17.375,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:17.601,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:17.823,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:18.044,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:18.265,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:18.487,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:18.708,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:18.930,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:19.151,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:19.372,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:19.594,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:19.816,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:20.038,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:20.260,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:20.482,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:20.704,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:20.925,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:21.146,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:21.368,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:21.590,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:21.811,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:22.033,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:22.257,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:22.477,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:22.698,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:22.919,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:23.142,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:23.363,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:23.585,run_10_repetition_12,,,cpp,180,2,19.9,21757952
2024-11-23 16:39:23.807,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:24.028,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:24.251,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:24.473,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:24.695,run_10_repetition_12,,,cpp,180,2,0.0,21757952
2024-11-23 16:39:24.916,run_10_repetition_12,,,cpp,180,2,0.0,21757952
