exec,label,timestamp,cpu,mem
37,talker,1734110011,0.0,2756.0
37,talker,1734110012,0.0,2756.0
37,talker,1734110012,0.0,2756.0
37,talker,1734110013,0.0,2756.0
37,talker,1734110013,0.0,2756.0
37,talker,1734110014,0.0,2756.0
37,talker,1734110014,6.7,2756.0
37,talker,1734110015,0.0,2756.0
37,talker,1734110016,0.0,2756.0
37,talker,1734110016,0.0,2756.0
37,talker,1734110017,0.0,2756.0
37,talker,1734110017,0.0,2756.0
37,talker,1734110018,0.0,2756.0
37,talker,1734110018,0.0,2756.0
37,talker,1734110019,0.0,2756.0
37,talker,1734110019,0.0,2756.0
37,talker,1734110020,0.0,2756.0
37,talker,1734110020,0.0,2756.0
37,talker,1734110021,0.0,2756.0
37,talker,1734110021,0.0,2756.0
37,talker,1734110022,0.0,2756.0
37,talker,1734110022,0.0,2756.0
37,talker,1734110023,0.0,2756.0
37,talker,1734110023,0.0,2756.0
37,talker,1734110024,0.0,2756.0
37,talker,1734110025,0.0,2756.0
37,talker,1734110025,0.0,2756.0
37,talker,1734110026,0.0,2756.0
37,talker,1734110026,0.0,2756.0
37,talker,1734110027,0.0,2756.0
37,talker,1734110027,0.0,2756.0
37,talker,1734110028,0.0,2756.0
37,talker,1734110028,0.0,2756.0
37,talker,1734110029,0.0,2756.0
37,talker,1734110029,0.0,2756.0
37,talker,1734110030,0.0,2756.0
37,talker,1734110030,0.0,2756.0
37,talker,1734110031,0.0,2756.0
37,talker,1734110031,0.0,2756.0
37,talker,1734110032,0.0,2756.0
37,talker,1734110033,0.0,2756.0
37,talker,1734110033,0.0,2756.0
37,talker,1734110034,0.0,2756.0
37,talker,1734110034,0.0,2756.0
37,talker,1734110035,0.0,2756.0
37,talker,1734110035,0.0,2756.0
37,talker,1734110036,0.0,2756.0
37,talker,1734110036,0.0,2756.0
37,talker,1734110037,0.0,2756.0
37,talker,1734110037,0.0,2756.0
37,talker,1734110038,0.0,2756.0
37,talker,1734110038,0.0,2756.0
37,talker,1734110039,0.0,2756.0
37,talker,1734110040,0.0,2756.0
37,talker,1734110040,0.0,2756.0
37,talker,1734110041,0.0,2756.0
37,talker,1734110041,0.0,2756.0
37,talker,1734110042,0.0,2756.0
37,talker,1734110042,0.0,2756.0
37,talker,1734110043,0.0,2756.0
37,talker,1734110043,6.2,2756.0
37,talker,1734110044,0.0,2756.0
37,talker,1734110044,0.0,2756.0
37,talker,1734110045,0.0,2756.0
37,talker,1734110046,0.0,2756.0
37,talker,1734110046,0.0,2756.0
37,talker,1734110047,0.0,2756.0
37,talker,1734110047,0.0,2756.0
37,talker,1734110048,0.0,2756.0
37,talker,1734110048,0.0,2756.0
37,talker,1734110049,0.0,2756.0
37,talker,1734110049,0.0,2756.0
37,talker,1734110050,0.0,2756.0
37,talker,1734110050,0.0,2756.0
37,talker,1734110051,0.0,2756.0
37,talker,1734110051,0.0,2756.0
37,talker,1734110052,0.0,2756.0
37,talker,1734110052,0.0,2756.0
37,talker,1734110053,0.0,2756.0
37,talker,1734110054,0.0,2756.0
37,talker,1734110054,0.0,2756.0
37,talker,1734110055,0.0,2756.0
37,talker,1734110055,0.0,2756.0
37,talker,1734110056,0.0,2756.0
37,talker,1734110056,0.0,2756.0
37,talker,1734110057,0.0,2756.0
37,talker,1734110057,0.0,2756.0
37,talker,1734110058,0.0,2756.0
37,talker,1734110058,0.0,2756.0
37,talker,1734110059,0.0,2756.0
37,talker,1734110059,0.0,2756.0
37,talker,1734110060,0.0,2756.0
37,talker,1734110060,0.0,2756.0
37,talker,1734110061,0.0,2756.0
37,talker,1734110062,0.0,2756.0
37,talker,1734110062,0.0,2756.0
37,talker,1734110063,0.0,2756.0
37,talker,1734110063,0.0,2756.0
37,talker,1734110064,0.0,2756.0
37,talker,1734110064,0.0,2756.0
