exec,label,timestamp,cpu,mem
125,publisher,1733604637,6.7,2756.0
125,publisher,1733604638,6.2,2756.0
125,publisher,1733604638,0.0,2756.0
125,publisher,1733604639,0.0,2756.0
125,publisher,1733604640,6.7,2756.0
125,publisher,1733604640,0.0,2756.0
125,publisher,1733604641,0.0,2756.0
125,publisher,1733604641,0.0,2756.0
125,publisher,1733604642,0.0,2756.0
125,publisher,1733604642,0.0,2756.0
125,publisher,1733604643,0.0,2756.0
125,publisher,1733604643,0.0,2756.0
125,publisher,1733604644,0.0,2756.0
125,publisher,1733604644,13.3,2756.0
125,publisher,1733604645,0.0,2756.0
125,publisher,1733604645,6.7,2756.0
125,publisher,1733604646,0.0,2756.0
125,publisher,1733604646,0.0,2756.0
125,publisher,1733604647,0.0,2756.0
125,publisher,1733604647,0.0,2756.0
125,publisher,1733604648,0.0,2756.0
125,publisher,1733604649,0.0,2756.0
125,publisher,1733604649,0.0,2756.0
125,publisher,1733604650,6.2,2756.0
125,publisher,1733604650,0.0,2756.0
125,publisher,1733604651,0.0,2756.0
125,publisher,1733604651,0.0,2756.0
125,publisher,1733604652,0.0,2756.0
125,publisher,1733604652,0.0,2756.0
125,publisher,1733604653,0.0,2756.0
125,publisher,1733604653,0.0,2756.0
125,publisher,1733604654,0.0,2756.0
125,publisher,1733604654,0.0,2756.0
125,publisher,1733604655,6.7,2756.0
125,publisher,1733604656,0.0,2756.0
125,publisher,1733604656,0.0,2756.0
125,publisher,1733604657,0.0,2756.0
125,publisher,1733604657,0.0,2756.0
125,publisher,1733604658,0.0,2756.0
125,publisher,1733604658,6.2,2756.0
125,publisher,1733604659,0.0,2756.0
125,publisher,1733604659,0.0,2756.0
125,publisher,1733604660,0.0,2756.0
125,publisher,1733604660,0.0,2756.0
125,publisher,1733604661,6.7,2756.0
125,publisher,1733604662,0.0,2756.0
125,publisher,1733604662,0.0,2756.0
125,publisher,1733604663,6.7,2756.0
125,publisher,1733604663,0.0,2756.0
125,publisher,1733604664,6.2,2756.0
125,publisher,1733604664,0.0,2756.0
125,publisher,1733604665,0.0,2756.0
125,publisher,1733604665,0.0,2756.0
125,publisher,1733604666,0.0,2756.0
125,publisher,1733604666,0.0,2756.0
125,publisher,1733604667,0.0,2756.0
125,publisher,1733604668,0.0,2756.0
125,publisher,1733604668,0.0,2756.0
125,publisher,1733604669,0.0,2756.0
125,publisher,1733604669,0.0,2756.0
125,publisher,1733604670,0.0,2756.0
125,publisher,1733604670,6.2,2756.0
125,publisher,1733604671,0.0,2756.0
125,publisher,1733604671,0.0,2756.0
125,publisher,1733604672,0.0,2756.0
125,publisher,1733604672,0.0,2756.0
125,publisher,1733604673,6.7,2756.0
125,publisher,1733604673,0.0,2756.0
125,publisher,1733604674,0.0,2756.0
125,publisher,1733604674,0.0,2756.0
125,publisher,1733604675,0.0,2756.0
125,publisher,1733604676,0.0,2756.0
125,publisher,1733604676,0.0,2756.0
125,publisher,1733604677,0.0,2756.0
125,publisher,1733604677,0.0,2756.0
125,publisher,1733604678,0.0,2756.0
125,publisher,1733604678,0.0,2756.0
125,publisher,1733604679,0.0,2756.0
125,publisher,1733604679,0.0,2756.0
125,publisher,1733604680,0.0,2756.0
125,publisher,1733604680,0.0,2756.0
125,publisher,1733604681,0.0,2756.0
125,publisher,1733604681,0.0,2756.0
125,publisher,1733604682,0.0,2756.0
125,publisher,1733604682,0.0,0.0
