Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-12-07 19:04:56,0.20199501246883,19.30512699999963,19.30512699999963,0.00000000000000
2024-12-07 19:04:57,0.07934508816121,16.69337699998869,16.69337699998869,0.00000000000000
2024-12-07 19:04:58,0.06666666666667,16.18373600000632,16.18373600000632,0.00000000000000
2024-12-07 19:04:59,0.04636591478697,12.86648299999069,12.86648299999069,0.00000000000000
2024-12-07 19:05:00,0.05513784461153,13.79488699999638,13.79488699999638,0.00000000000000
2024-12-07 19:05:01,0.05137844611529,13.27138900000136,13.27138900000136,0.00000000000000
2024-12-07 19:05:02,0.04642409033877,13.18795500000124,13.18795500000124,0.00000000000000
2024-12-07 19:05:03,0.04260651629073,12.38906799998949,12.38906799998949,0.00000000000000
2024-12-07 19:05:04,0.04522613065327,12.97909300000174,12.97909300000174,0.00000000000000
2024-12-07 19:05:05,0.04761904761905,12.92470999999205,12.92470999999205,0.00000000000000
2024-12-07 19:05:06,0.04773869346734,13.25491000001784,13.25491000001784,0.00000000000000
2024-12-07 19:05:07,0.04156171284635,12.82943499999237,12.82943499999237,0.00000000000000
2024-12-07 19:05:08,0.04516938519448,12.96066000001156,12.96066000001156,0.00000000000000
2024-12-07 19:05:09,0.04528301886792,13.12612599998829,13.12612599998829,0.00000000000000
2024-12-07 19:05:10,0.08782936010038,14.30147700000089,14.30147700000089,0.00000000000000
2024-12-07 19:05:11,0.10872313527181,19.84003699998721,19.84003699998721,0.00000000000000
2024-12-07 19:05:12,0.05541561712846,14.44417699999758,14.44417699999758,0.00000000000000
2024-12-07 19:05:13,0.07904642409034,16.99775999999838,16.99775999999838,0.00000000000000
2024-12-07 19:05:14,0.09375000000000,17.79481500000111,17.79481500000111,0.00000000000000
2024-12-07 19:05:15,0.08575031525851,17.97267099999590,17.97267099999590,0.00000000000000
2024-12-07 19:05:16,0.07402760351317,16.06056700000772,16.06056700000772,0.00000000000000
2024-12-07 19:05:17,0.13533834586466,22.07684799999697,22.07684799999697,0.00000000000000
2024-12-07 19:05:18,0.16541353383459,25.53722699999344,25.53722699999344,0.00000000000000
2024-12-07 19:05:19,0.08165829145729,17.20662099999026,17.20662099999026,0.00000000000000
2024-12-07 19:05:20,0.04862842892768,12.68661300002714,12.68661300002714,0.00000000000000
2024-12-07 19:05:21,0.04156171284635,13.01534699997865,13.01534699997865,0.00000000000000
2024-12-07 19:05:22,0.04020100502513,12.54684300001827,12.54684300001827,0.00000000000000
2024-12-07 19:05:23,0.04654088050314,13.32101099999272,13.32101099999272,0.00000000000000
2024-12-07 19:05:24,0.04755944931164,12.92025499997544,12.92025499997544,0.00000000000000
2024-12-07 19:05:25,0.05125000000000,13.16103800002020,13.16103800002020,0.00000000000000
2024-12-07 19:05:26,0.04260651629073,12.61581299998215,12.61581299998215,0.00000000000000
2024-12-07 19:05:27,0.04899497487437,13.12221900001168,13.12221900001168,0.00000000000000
2024-12-07 19:05:28,0.04156171284635,12.83224300001166,12.83224300001166,0.00000000000000
2024-12-07 19:05:29,0.04292929292929,13.29446099998313,13.29446099998313,0.00000000000000
2024-12-07 19:05:30,0.09850374064838,14.97286199999508,14.97286199999508,0.00000000000000
2024-12-07 19:05:31,0.04528301886792,13.17837199999485,13.17837199999485,0.00000000000000
2024-12-07 19:05:32,0.04642409033877,13.00930599999265,13.00930599999265,0.00000000000000
2024-12-07 19:05:33,0.05012531328321,13.43703799997456,13.43703799997456,0.00000000000000
2024-12-07 19:05:34,0.03899371069182,12.58511200000066,12.58511200000066,0.00000000000000
2024-12-07 19:05:35,0.04271356783920,12.66049000000930,12.66049000000930,0.00000000000000
2024-12-07 19:05:36,0.04642409033877,12.96621400001459,12.96621400001459,0.00000000000000
2024-12-07 19:05:37,0.05006257822278,13.34457099999418,13.34457099999418,0.00000000000000
2024-12-07 19:05:38,0.04881101376721,13.21242900000652,13.21242900000652,0.00000000000000
2024-12-07 19:05:39,0.04648241206030,13.19564499999979,13.19564499999979,0.00000000000000
2024-12-07 19:05:40,0.04619225967541,12.45443599999999,12.45443599999999,0.00000000000000
2024-12-07 19:05:41,0.07133917396746,15.01314500000444,15.01314500000444,0.00000000000000
2024-12-07 19:05:42,0.08301886792453,17.97596700000577,17.97596700000577,0.00000000000000
2024-12-07 19:05:43,0.06398996235885,15.28676499999710,15.28676499999710,0.00000000000000
2024-12-07 19:05:44,0.10025062656642,16.20741699999780,16.20741699999780,0.00000000000000
2024-12-07 19:05:45,0.07884856070088,15.66396199999144,15.66396199999144,0.00000000000000
