label,timestamp,duration,pkg,dram,socket
linear_cpp,1696605469.6511307,40832636.269,678427218.0,55215435.0,0
linear_cpp,1696605512.758726,40817322.041,614803541.0,51701833.0,0
linear_cpp,1696605555.8339097,40445209.185,617307197.0,51691151.0,0
linear_cpp,1696605597.9652605,40461724.388,608493743.0,51563955.0,0
linear_cpp,1696605640.9361873,40482197.72,615511974.0,52278553.0,0
linear_cpp,1696605683.0778687,40454649.62,609118252.0,51426137.0,0
linear_cpp,1696605725.09583,40463369.467,613751664.0,50901909.0,0
linear_cpp,1696605767.2160242,40471261.465,610778038.0,50290948.0,0
linear_cpp,1696605810.3091893,40466482.062,616911995.0,51156791.0,0
linear_cpp,1696605853.3113863,40456956.059,613314775.0,50707206.0,0
linear_cpp,1696605896.4236598,40538159.697,364733991.0,20680489.0,0
linear_cpp,1696605939.4443257,40829767.06,499547366.0,21362677.0,0
linear_cpp,1696605982.9964197,40634662.355,434655687.0,20388131.0,0
linear_cpp,1696606026.072856,40617161.104,428114566.0,19971079.0,0
linear_cpp,1696606068.7716496,40489319.719,447161392.0,20473519.0,0
linear_cpp,1696606110.8621078,40779298.835,563092857.0,19647838.0,0
linear_cpp,1696606154.3122642,40991443.825,441109833.0,20336191.0,0
linear_cpp,1696606197.0297368,40495280.97,487826938.0,20386850.0,0
linear_cpp,1696606239.1311586,40428908.854,650659650.0,20781563.0,0
linear_cpp,1696606281.2917612,40423365.398,616407785.0,20471139.0,0
linear_cpp,1696606323.2284472,40406011.639,610752648.0,20150461.0,0
linear_cpp,1696606365.3138642,40424862.685,612675434.0,20450876.0,0
linear_cpp,1696606407.408448,40427952.504,611145774.0,19929758.0,0
linear_cpp,1696606449.4699554,40436968.506,611442160.0,20250802.0,0
linear_cpp,1696606491.5894427,40777055.611,609348110.0,20470590.0,0
linear_cpp,1696606534.5536225,40786475.2,612131734.0,21151191.0,0
linear_cpp,1696606577.6716213,40429982.761,617072456.0,20935005.0,0
linear_cpp,1696606619.7282853,40773141.923,614074172.0,20388742.0,0
linear_cpp,1696606662.7724192,40419358.544,611715536.0,19769359.0,0
linear_cpp,1696606704.857005,40789218.497,616139353.0,20407906.0,0
linear_cpp,1696606747.926681,40432201.225,617449225.0,19969309.0,0
linear_cpp,1696606790.033998,40432195.514,604740334.0,19939097.0,0
linear_cpp,1696606832.061333,40444060.824,612563434.0,20809334.0,0
linear_cpp,1696606874.1461053,40462010.6,613110796.0,34094700.0,0
linear_cpp,1696606916.291527,40456986.426,608727140.0,57881017.0,0
linear_cpp,1696606959.2951543,40455785.904,615675914.0,65202836.0,0
linear_cpp,1696607001.4297452,40526301.709,616180246.0,58435703.0,0
linear_cpp,1696607044.5994701,40792064.041,621139523.0,61543361.0,0
linear_cpp,1696607087.6717203,40406213.056,617213813.0,49766963.0,0
linear_cpp,1696607130.621663,40458435.328,617311347.0,65955153.0,0
linear_cpp,1696607172.7253513,40812894.875,605710669.0,66899792.0,0
linear_cpp,1696607216.220062,41168665.328,340102645.0,60327299.0,0
linear_cpp,1696607260.5579188,40621799.239,623331840.0,59048799.0,0
linear_cpp,1696607303.3092282,40451563.654,617672186.0,55806559.0,0
linear_cpp,1696607346.189153,40469976.072,612853595.0,56779212.0,0
linear_cpp,1696607388.3138752,40441867.888,612511798.0,53836654.0,0
linear_cpp,1696607431.3160822,40457835.886,602665693.0,58530246.0,0
linear_cpp,1696607473.4611182,40460500.203,611546164.0,54972210.0,0
linear_cpp,1696607516.5778883,40441362.606,611992269.0,56198526.0,0
linear_cpp,1696607559.6848016,40822692.022,615181530.0,63447408.0,0
linear_cpp,1696607602.8055565,40819800.406,606347080.0,62064660.0,0
linear_cpp,1696607645.7618527,40795972.917,617523504.0,57896214.0,0
linear_cpp,1696607688.865238,40846835.675,623571463.0,55039349.0,0
linear_cpp,1696607732.1624994,40551762.922,619879334.0,71340455.0,0
linear_cpp,1696607775.1423044,40479456.795,601984360.0,56601845.0,0
linear_cpp,1696607818.1827312,40591279.009,491159266.0,46678347.0,0
linear_cpp,1696607861.7007172,40630084.155,323677944.0,52319507.0,0
linear_cpp,1696607904.867409,40958115.254,650045393.0,55749308.0,0
linear_cpp,1696607947.5189848,40413956.575,628353738.0,53420456.0,0
linear_cpp,1696607990.4885204,40436346.93,618102238.0,52307605.0,0
linear_cpp,1696608032.7482417,40788191.87,616964790.0,53967757.0,0
linear_cpp,1696608075.6748617,40441924.356,612309711.0,52334461.0,0
linear_cpp,1696608118.7357497,40465520.901,616732735.0,57873997.0,0
linear_cpp,1696608161.8363996,40769989.207,619908447.0,51415579.0,0
linear_cpp,1696608204.9305558,40792453.883,611804830.0,51613088.0,0
linear_cpp,1696608248.0423174,40465315.644,617872380.0,55257122.0,0
linear_cpp,1696608291.2433786,40430038.199,598222346.0,53848923.0,0
linear_cpp,1696608334.2035956,40477104.129,618787234.0,56392006.0,0
linear_cpp,1696608376.4939299,40418654.616,602050888.0,55201885.0,0
linear_cpp,1696608419.5523725,40510025.185,440126498.0,54785932.0,0
linear_cpp,1696608463.0146446,40720554.802,323538051.0,56663917.0,0
linear_cpp,1696608506.131768,40714963.648,382401670.0,55235882.0,0
linear_cpp,1696608549.2665977,40545250.019,427034491.0,53861252.0,0
linear_cpp,1696608592.438236,40680035.896,562504297.0,52109059.0,0
linear_cpp,1696608635.1430335,40476405.268,623040397.0,53700729.0,0
linear_cpp,1696608678.2418535,40468889.325,621694087.0,54005905.0,0
linear_cpp,1696608721.3050332,40437066.717,615239208.0,52946886.0,0
linear_cpp,1696608764.318434,40447100.749,616699532.0,53815170.0,0
linear_cpp,1696608806.4552114,40434528.836,603322247.0,53389817.0,0
linear_cpp,1696608850.1021516,40746329.933,323026578.0,53450363.0,0
linear_cpp,1696608893.0558746,40667456.327,499093388.0,53559067.0,0
linear_cpp,1696608935.7473426,40426775.73,645478755.0,51602896.0,0
linear_cpp,1696608978.8220642,40467339.592,618007940.0,55396221.0,0
linear_cpp,1696609022.0630317,40548396.662,443090845.0,56774024.0,0
linear_cpp,1696609065.5077977,40735877.289,382675107.0,55532756.0,0
linear_cpp,1696609108.8491755,40719635.134,384020013.0,54601789.0,0
linear_cpp,1696609151.9580872,41007054.648,420897299.0,52678271.0,0
linear_cpp,1696609195.9082716,40726500.845,442571926.0,56014932.0,0
linear_cpp,1696609239.069666,40675500.414,513191069.0,59148653.0,0
linear_cpp,1696609281.87925,40461975.681,636066548.0,53883773.0,0
linear_cpp,1696609324.876,40501081.978,608962186.0,55056438.0,0
linear_cpp,1696609367.9849312,40829106.482,624413257.0,57450048.0,0
linear_cpp,1696609411.1843336,40472929.499,613278093.0,57507238.0,0
linear_cpp,1696609454.1980686,40459574.609,612988360.0,51953053.0,0
linear_cpp,1696609496.446359,40481170.565,611396812.0,55088909.0,0
linear_cpp,1696609539.3702962,40462279.386,617443671.0,57398657.0,0
linear_cpp,1696609581.5739045,40447969.295,601833176.0,55034710.0,0
linear_cpp,1696609624.5792778,40450087.971,618314640.0,54359419.0,0
linear_cpp,1696609667.7758358,40453169.393,611148338.0,56278299.0,0
linear_cpp,1696609710.910841,40488173.133,612860308.0,58030858.0,0
