label,timestamp,duration,pkg,dram,socket
pub_cpp_5,1696866168.4543161,50740848.223,291954392.0,40202717.0,0
pub_cpp_5,1696866220.9067879,50740575.098,332489688.0,42181838.0,0
pub_cpp_5,1696866273.3727841,50737526.248,320093846.0,41700272.0,0
pub_cpp_5,1696866325.8373334,50737318.86,362657641.0,45128180.0,0
pub_cpp_5,1696866378.3230696,50735951.807,341025616.0,43078198.0,0
pub_cpp_5,1696866430.750635,50734144.672,495134047.0,56666359.0,0
pub_cpp_5,1696866483.322585,50747174.665,527825736.0,61289028.0,0
pub_cpp_5,1696866535.8589222,50772855.769,560179841.0,64417438.0,0
pub_cpp_5,1696866588.3057158,50762113.22,532998330.0,61137905.0,0
pub_cpp_5,1696866640.711311,50745637.87,505692797.0,59290193.0,0
pub_cpp_10,1696866816.1288223,50734775.204,333293031.0,42636121.0,0
pub_cpp_10,1696866921.2445529,50736431.887,449592233.0,49011654.0,0
pub_cpp_10,1696866973.9120471,50733458.554,343393713.0,42958936.0,0
pub_cpp_10,1696867026.4183278,50742759.077,359544429.0,44475289.0,0
pub_cpp_10,1696867131.725144,50736860.908,338004322.0,41320390.0,0
pub_cpp_10,1696867184.3497694,50739079.599,296385594.0,39035972.0,0
pub_cpp_10,1696867237.0627267,50736717.707,362775194.0,45252753.0,0
pub_cpp_10,1696867289.596557,50733049.455,288711419.0,38824669.0,0
pub_cpp_15,1696867503.3692806,50748202.286,308341984.0,41413713.0,0
pub_cpp_15,1696867556.020122,50757091.872,290773731.0,39795430.0,0
pub_cpp_15,1696867608.469597,50740460.174,296061315.0,40373615.0,0
pub_cpp_15,1696867661.2509031,50762934.752,332418033.0,42215895.0,0
pub_cpp_15,1696867713.8576584,50734253.422,297901642.0,39154441.0,0
pub_cpp_15,1696867766.519968,50739834.728,307017708.0,40309589.0,0
pub_cpp_15,1696867819.2738996,50739430.154,296026159.0,39070823.0,0
pub_cpp_15,1696867871.9727983,50745384.564,328864087.0,41495011.0,0
pub_cpp_15,1696867924.7819483,50738688.052,308338017.0,40362201.0,0
pub_cpp_15,1696867977.4625838,50739141.725,297031954.0,38995262.0,0
pub_cpp_20,1696870106.092641,50791573.833,474759771.0,50468133.0,0
pub_cpp_20,1696870109.3102334,51406618.511,421077901.0,48021423.0,0
pub_cpp_20,1696870164.0055988,50748443.599,458908920.0,51181998.0,0
pub_cpp_20,1696870216.9365351,50746688.376,440304049.0,49949152.0,0
pub_cpp_20,1696870269.73673,50787024.791,481544177.0,53009874.0,0
pub_cpp_20,1696870322.7231228,50776597.462,505999803.0,51065116.0,0
pub_cpp_20,1696870325.8595755,51066993.788,462654639.0,49233150.0,0
pub_cpp_20,1696870380.5870972,50781788.936,497548653.0,51942921.0,0
pub_cpp_20,1696870383.3455737,51629493.82,473911079.0,51389395.0,0
pub_cpp_20,1696870437.4431887,50815269.159,221705365.0,43672374.0,0
pub_cpp_25,1696870554.343396,50823762.674,448148694.0,49159420.0,0
pub_cpp_25,1696870557.3793018,51747598.559,400954479.0,46889162.0,0
pub_cpp_25,1696870611.975437,51112022.868,371333400.0,42729444.0,0
pub_cpp_25,1696870614.444292,51075524.797,342111429.0,41423295.0,0
pub_cpp_25,1696870668.2827773,50778444.513,388150373.0,45880132.0,0
pub_cpp_25,1696870721.399047,50765572.378,376345228.0,43109081.0,0
pub_cpp_25,1696870724.0224867,51436739.319,350516131.0,42239821.0,0
pub_cpp_25,1696870778.024592,50758250.993,423219925.0,47035890.0,0
pub_cpp_25,1696870780.6680143,50858966.078,395646997.0,45943669.0,0
pub_cpp_25,1696870833.7581255,51152531.191,200641820.0,42063552.0,0
pub_py_5,1696871631.4839578,50838418.96,329369945.0,42067458.0,0
pub_py_5,1696871684.3996258,50823960.769,350503681.0,43719249.0,0
pub_py_5,1696871737.3044055,50829902.403,277253685.0,38350549.0,0
pub_py_5,1696871790.1116786,50829623.548,370842617.0,44922126.0,0
pub_py_5,1696871843.010574,50834340.756,355208320.0,44919440.0,0
pub_py_5,1696871895.924782,50837812.018,331029426.0,42135878.0,0
pub_py_10,1696871970.148929,7743925.542,34547930.0,5293743.0,0
pub_py_10,1696872005.825084,50838517.757,370528165.0,45013251.0,0
pub_py_10,1696872058.991509,50846743.499,329015438.0,43741709.0,0
pub_py_10,1696872112.3064759,50842457.33,474207233.0,44882698.0,0
pub_py_10,1696872165.4188137,50829384.397,362538622.0,44102853.0,0
pub_py_10,1696872218.6649296,50826178.291,413098095.0,43386669.0,0
pub_py_50,1696872468.6448271,55175379.389,930523436.0,112051104.0,0
pub_py_50,1696872474.8999426,52703472.309,872604822.0,108968166.0,0
pub_py_25,1696872688.1650445,44002560.611,323456203.0,39450583.0,0
pub_py_25,1696872816.3041315,50835592.498,402989081.0,44609383.0,0
pub_py_25,1696872869.4100697,50825599.243,383303706.0,43345348.0,0
pub_py_25,1696872922.543616,50825713.533,383453059.0,43136547.0,0
pub_py_25,1696872975.6914685,50829118.772,389982828.0,44039926.0,0
pub_py_25,1696873028.841534,50822384.254,433169484.0,48272155.0,0
pub_py_15,1696873183.657742,50859214.979,454893916.0,47716248.0,0
pub_py_15,1696873188.0444164,50833521.632,418288907.0,46393497.0,0
pub_py_15,1696873241.2533045,50823453.02,374732379.0,42189529.0,0
pub_py_15,1696873294.221136,50827329.026,334787473.0,41369828.0,0
pub_py_15,1696873347.0563846,50821049.788,362434436.0,43547923.0,0
pub_py_30,1696873439.1779056,50823576.316,419047572.0,44900581.0,0
pub_py_30,1696873492.388679,50835587.138,422194171.0,46728518.0,0
pub_py_30,1696873545.4452846,50842333.173,570827823.0,56124734.0,0
pub_py_30,1696873598.6182487,50856493.839,611913716.0,65835464.0,0
pub_py_30,1696873651.9549544,50857745.82,538086086.0,57857579.0,0
pub_py_40,1696873754.4020998,50842219.276,499062260.0,51632924.0,0
pub_py_40,1696873807.6522455,50837064.561,634468041.0,64497027.0,0
pub_py_40,1696873860.9461176,50842185.856,645000791.0,67150768.0,0
pub_py_40,1696873914.368508,50902127.435,583178560.0,59899017.0,0
pub_py_40,1696873967.6882713,50835637.651,556532938.0,55158428.0,0
pub_py_20,1696874070.7116816,50829972.536,412021056.0,43725474.0,0
pub_py_20,1696874123.6143467,50825523.168,447717686.0,41923782.0,0
pub_py_20,1696874176.5433242,50830912.791,431479172.0,45590093.0,0
pub_py_20,1696874229.4630232,50824759.948,475908064.0,48270018.0,0
pub_py_20,1696874282.5236347,50835475.616,525708946.0,49797724.0,0
pub_cpp_30,1696874407.5300405,50760864.436,495306715.0,50924247.0,0
pub_cpp_30,1696874459.9423418,50758403.384,476464296.0,50987845.0,0
pub_cpp_30,1696874512.8111002,50760034.262,532566996.0,55469707.0,0
pub_cpp_30,1696874565.0399573,50766691.602,413647501.0,45913335.0,0
pub_cpp_30,1696874617.0644836,50774042.288,585784512.0,56107034.0,0
pub_cpp_30,1696874669.272279,50816105.253,510374121.0,54054916.0,0
pub_cpp_30,1696874721.8944838,18940607.788,235591987.0,21990117.0,0
pub_cpp_40,1696874803.7761629,51156249.97,592679696.0,58397433.0,0
pub_cpp_40,1696874856.4963613,51101845.453,503027643.0,50659782.0,0
pub_cpp_40,1696874909.8836827,50755813.846,562242274.0,52369434.0,0
pub_cpp_40,1696874963.1008728,50773564.387,516810139.0,55244914.0,0
pub_cpp_40,1696875227.6166701,50757277.742,445090414.0,45598455.0,0
pub_cpp_40,1696875396.2996342,49866671.273,561559964.0,54323469.0,0
pub_py_1,1696554900.3119032,51299410326,212274481.0,47707092.0,0
sub_py,1696554900.3119118,52894229739,220013170.0,49352840.0,0
pub_py_1,1696554954.5730293,50912312622,179460417.0,43638133.0,0
sub_py,1696554954.5731766,52549901991,185179092.0,45085944.0,0
pub_py_1,1696555007.6995826,50896852901,158976399.0,40097126.0,0
sub_py,1696555007.6995826,52522077227,164453314.0,41532669.0,0
pub_py_1,1696555060.908218,50892382376,157286219.0,39754415.0,0
sub_py,1696555060.920329,52522239067,162906871.0,41201128.0,0
pub_py_1,1696555114.132572,50900694111,157928734.0,39922566.0,0
sub_py,1696555114.137967,52469396286,163589974.0,41320207.0,0
pub_py_1,1696555167.3742797,50908652715,157602075.0,39919575.0,0
sub_py,1696555167.3752842,52465878306,163269662.0,41327165.0,0
pub_py_1,1696555220.564094,50941377679,170449271.0,40977434.0,0
sub_py,1696555220.562213,52538617697,176132667.0,42418837.0,0
pub_py_1,1696555273.8223512,50902149882,156030728.0,30600202.0,0
sub_py,1696555273.8223736,52504697104,161529371.0,31527690.0,0
pub_py_1,1696555327.0622065,50889597698,130588899.0,19074597.0,0
sub_py,1696555327.0622122,52538233314,135367939.0,19912180.0,0
pub_py_1,1696555380.2637644,50891649818,130567415.0,19419994.0,0
sub_py,1696555380.2637105,52511868835,135112691.0,20226327.0,0
pub_py_1,1696555433.5707612,50921505537,129218969.0,19261914.0,0
sub_py,1696555433.5760047,52497664656,133547388.0,20065439.0,0
pub_py_1,1696555486.8057353,50897105.91,129049597.0,19242993.0,0
sub_py,1696555486.7958076,52528088966,134011559.0,20112253.0,0
pub_py_1,1696555540.0440373,50923257236,131452117.0,19499218.0,0
sub_py,1696555540.0440273,52544994478,135886676.0,20319711.0,0
pub_py_1,1696555593.2470489,50927803023,128924169.0,19120191.0,0
sub_py,1696555593.235337,52528287908,133431970.0,19924693.0,0
pub_py_1,1696555646.4834476,50929405646,131165558.0,19404491.0,0
sub_py,1696555646.4735804,52514072662,135731037.0,20227548.0,0
pub_py_1,1696555699.7328124,50923739954,129681004.0,19223096.0,0
sub_py,1696555699.738683,52526290312,134317894.0,20067270.0,0
pub_py_1,1696555752.964775,50952890519,129840243.0,19280041.0,0
pub_cpp_1,1696540893.4479957,50787976773,188885808.0,46252506.0,0
sub_cpp,1696540893.4479961,52285492897,194663198.0,47636414.0,0
pub_cpp_1,1696540946.633493,50779909405,186650828.0,45895329.0,0
sub_cpp,1696540946.6413004,52633529.72,193655754.0,47619568.0,0
pub_cpp_1,1696540999.83411,50802732441,157694054.0,40321796.0,0
sub_cpp,1696540999.838142,52295493964,163383737.0,41764236.0,0
pub_cpp_1,1696541053.069953,50781230.8,153868564.0,40009114.0,0
sub_cpp,1696541053.0717018,52310774744,159928668.0,41455156.0,0
pub_cpp_1,1696541106.291904,50798425741,157039027.0,40252521.0,0
sub_cpp,1696541106.291904,52300452329,162968394.0,41701431.0,0
pub_cpp_1,1696541159.5120451,50805723995,156173551.0,40432392.0,0
sub_cpp,1696541159.51962,52291741889,161949414.0,41871048.0,0
pub_cpp_1,1696541212.7426543,50783608045,155127106.0,40228596.0,0
sub_cpp,1696541212.7486348,52288014298,161172012.0,41670548.0,0
pub_cpp_1,1696541265.9518654,50779691242,161785230.0,38126551.0,0
sub_cpp,1696541265.95462,52301098.61,166591859.0,38900657.0,0
pub_cpp_1,1696541319.1952922,50779528614,127193644.0,19297741.0,0
sub_cpp,1696541319.1941447,52305657457,132423428.0,20089182.0,0
pub_cpp_1,1696541372.4078403,50801379784,125313034.0,18983472.0,0
sub_cpp,1696541372.4153843,52306442311,129953464.0,19771372.0,0
pub_cpp_1,1696541425.6513388,51173044362,129028234.0,19473644.0,0
sub_cpp,1696541425.664637,52659231937,133640039.0,20234506.0,0
pub_cpp_1,1696541478.8839364,50797288525,125786238.0,19137586.0,0
