label,timestamp,duration,pkg,dram,socket
pub_cpp,1696542117.7529683,50794984.87,130857087.0,19167981.0,0
sub_cpp,1696542117.749796,52312454.488,135435078.0,19949473.0,0
pub_cpp,1696542171.0193565,50796456.684,131387664.0,19335949.0,0
sub_cpp,1696542171.0194519,52295927.716,136111407.0,20126535.0,0
pub_cpp,1696542224.2511714,50804011.212,126060530.0,19248364.0,0
sub_cpp,1696542224.2436576,52304908.968,130647615.0,20021067.0,0
pub_cpp,1696542277.4898982,50799544.921,125122116.0,19100354.0,0
sub_cpp,1696542277.4898906,52298621.179,129792881.0,19877695.0,0
pub_cpp,1696542330.727657,50798465.101,125383407.0,18980298.0,0
sub_cpp,1696542330.7309213,52296736.471,129960055.0,19741526.0,0
pub_cpp,1696542383.970281,51168829.377,125293258.0,19255322.0,0
sub_cpp,1696542383.9672606,52659642.354,130248019.0,20041636.0,0
pub_cpp,1696542437.1976495,50811762.741,125268295.0,19023022.0,0
sub_cpp,1696542437.2177835,52289926.593,129579014.0,19780528.0,0
pub_cpp,1696542490.4075067,51174369.612,126614666.0,19395092.0,0
sub_cpp,1696542490.4081872,52653014.891,131115021.0,20156565.0,0
pub_cpp,1696542543.698172,50791665.366,125080612.0,18966321.0,0
sub_cpp,1696542543.6983364,52274951.218,129846408.0,19739268.0,0
pub_cpp,1696542596.9375,51154677.154,124585313.0,18949170.0,0
sub_cpp,1696542596.9375203,52272270.437,129360447.0,19646800.0,0
pub_cpp,1696542650.2096233,50793252.027,125673812.0,19183178.0,0
sub_cpp,1696542650.2348547,52310592.734,130041598.0,19923899.0,0
pub_cpp,1696542703.4391038,51140383.466,125267563.0,19044262.0,0
sub_cpp,1696542703.439111,52649940.625,129879489.0,19822947.0,0
pub_cpp,1696542756.6501372,50815345.768,125816877.0,19075451.0,0
sub_cpp,1696542756.6502082,52283418.591,130383638.0,19837473.0,0
pub_cpp,1696542809.9108393,50797216.785,125307296.0,19118847.0,0
sub_cpp,1696542809.9108393,52274870.775,129997286.0,19879221.0,0
pub_cpp,1696542863.163112,50772244.354,124512071.0,19039868.0,0
sub_cpp,1696542863.1619189,52309088.087,129288426.0,19819469.0,0
pub_cpp,1696542916.396343,50817401.437,126574200.0,19282787.0,0
sub_cpp,1696542916.4007137,52303320.762,131189544.0,20063059.0,0
pub_cpp,1696542969.6542246,51166417.281,126790691.0,19103833.0,0
sub_cpp,1696542969.6531096,52660696.463,131263092.0,19876719.0,0
pub_cpp,1696543022.8963053,50810897.351,125704696.0,19247937.0,0
sub_cpp,1696543022.8949,52304810.033,130264803.0,20029429.0,0
pub_cpp,1696543076.1486225,50811124.716,124808458.0,19080212.0,0
sub_cpp,1696543076.1544843,52303213.242,130466157.0,19935740.0,0
pub_cpp,1696543129.397087,50803938.073,124564195.0,18952405.0,0
sub_cpp,1696543129.3970757,52300570.95,129052099.0,19712718.0,0
pub_cpp,1696543182.634207,51161295.609,126205976.0,19300427.0,0
sub_cpp,1696543182.6355412,52666126.076,131000153.0,20078257.0,0
pub_cpp,1696543235.8563282,50781020.909,136410662.0,19493786.0,0
sub_cpp,1696543235.856325,52313902.7,141204656.0,20264230.0,0
pub_cpp,1696543289.08829,51161005.452,125338791.0,19302502.0,0
sub_cpp,1696543289.0877504,52656021.766,129944125.0,20062144.0,0
pub_cpp,1696543342.3643732,50799311.062,124823106.0,18957471.0,0
sub_cpp,1696543342.3550732,52306802.448,130673067.0,19814280.0,0
