label,timestamp,duration,pkg,dram,socket
pub_cpp_1,1697221859.683881,50756120.327,423563918.0,27176933.0,0
sub_cpp_1,1697221860.2111201,52263540.742,436295025.0,27904043.0,0
sub_cpp_1,1697221923.6081002,3703715.404,30671186.0,1884029.0,0
pub_cpp_1,1697221923.0950942,4217002.052,39952962.0,2373774.0,0
sub_cpp_10,1697221941.0622222,41086947.571,369819243.0,24174376.0,0
sub_cpp_10,1697221941.507955,40641848.277,357458008.0,23025576.0,0
sub_cpp_10,1697221941.0713973,41082595.32,369678436.0,24160583.0,0
sub_cpp_10,1697221941.0202477,41137702.868,371133205.0,24317992.0,0
sub_cpp_10,1697221940.9379199,41224820.2,373491719.0,24544981.0,0
sub_cpp_10,1697221940.9933512,41156754.429,371813318.0,24419982.0,0
sub_cpp_10,1697221941.32696,40838415.507,363641159.0,23548036.0,0
sub_cpp_10,1697221940.9838269,41189080.149,372407616.0,24469664.0,0
sub_cpp_10,1697221941.190005,40986463.441,366975562.0,23902466.0,0
sub_cpp_10,1697221941.3739142,40810345.451,362376331.0,23482667.0,0
pub_cpp_10,1697221940.075242,42125714.134,394138456.0,26406304.0,0
sub_cpp_10,1697221985.0897596,36659082.288,345683869.0,21774175.0,0
sub_cpp_10,1697221984.9899719,36759399.463,349008689.0,22014043.0,0
pub_cpp_10,1697221984.0987928,37655411.373,370535916.0,23820679.0,0
sub_cpp_10,1697221984.9947925,36754365.685,348431297.0,22018437.0,0
sub_cpp_10,1697221985.2139678,36544305.561,342663246.0,21538092.0,0
sub_cpp_10,1697221985.2699656,36490525.389,341021038.0,21421149.0,0
sub_cpp_10,1697221985.0896928,36680891.195,346221587.0,21844426.0,0
sub_cpp_10,1697221985.1210287,36650988.226,345316315.0,21778814.0,0
sub_cpp_10,1697221985.0898387,36686181.913,346434172.0,21872503.0,0
sub_cpp_10,1697221985.1979146,36578702.687,343611242.0,21647589.0,0
sub_cpp_10,1697221985.2408674,36567753.673,342710060.0,21639716.0,0
sub_cpp_10,1697222110.6674426,37420767.283,354496407.0,28011403.0,0
sub_cpp_10,1697222111.0537386,37034762.61,343739171.0,26938407.0,0
sub_cpp_10,1697222110.6636064,37426015.84,354408700.0,28018483.0,0
sub_cpp_10,1697222110.606648,37491311.722,356210330.0,28197438.0,0
sub_cpp_10,1697222110.6750746,37430884.138,354628670.0,28037098.0,0
pub_cpp_10,1697222109.3073032,38806279.967,390696876.0,31771952.0,0
sub_cpp_10,1697222110.6428847,37471280.664,355609563.0,28150441.0,0
sub_cpp_10,1697222110.3344731,37756799.476,363332932.0,29046496.0,0
sub_cpp_10,1697222110.8577507,37261902.726,349962788.0,27594167.0,0
sub_cpp_10,1697222110.6429644,37480039.943,355736821.0,28179738.0,0
sub_cpp_10,1697222110.760825,37365208.626,352665906.0,27878896.0,0
sub_cpp_20,1697222162.3219748,39025976.879,397117696.0,29339158.0,0
sub_cpp_20,1697222162.275384,39096556.838,398767473.0,29517075.0,0
sub_cpp_20,1697222162.2403402,39143393.836,400129224.0,29641038.0,0
sub_cpp_20,1697222162.2219315,39166810.445,401453013.0,29719345.0,0
sub_cpp_20,1697222162.341347,39054049.836,397627400.0,29436204.0,0
sub_cpp_20,1697222161.6031222,39793340.218,418674466.0,31267193.0,0
sub_cpp_20,1697222161.8979807,39520726.806,411416427.0,30550703.0,0
sub_cpp_20,1697222162.2702284,39149158.892,400276990.0,29681809.0,0
sub_cpp_20,1697222162.3457582,39089733.531,398564531.0,29571945.0,0
sub_cpp_20,1697222162.4651845,38979770.819,395049953.0,29293443.0,0
sub_cpp_20,1697222161.834001,39615749.871,413649698.0,30802777.0,0
sub_cpp_20,1697222161.8742268,39578112.212,412792156.0,30713300.0,0
sub_cpp_20,1697222162.3847866,39072184.997,397989826.0,29530991.0,0
sub_cpp_20,1697222162.2164838,39244761.786,402804511.0,29952865.0,0
sub_cpp_20,1697222162.2373154,39231116.303,402290108.0,29920395.0,0
sub_cpp_20,1697222161.159651,40310647.142,432899771.0,32636330.0,0
sub_cpp_20,1697222162.0219374,39454037.77,409810108.0,30477156.0,0
sub_cpp_20,1697222160.8027966,40676609.398,443053248.0,33543433.0,0
sub_cpp_20,1697222162.0055265,39488621.379,409829518.0,30554792.0,0
sub_cpp_20,1697222161.766812,39730977.307,416665865.0,31138409.0,0
pub_cpp_20,1697222159.9005735,41626137.354,466962001.0,35696137.0,0
pub_cpp_1,1697222202.9872577,50749570.117,472822521.0,33557165.0,0
sub_cpp_1,1697222203.4417627,52237922.297,483258406.0,34092564.0,0
pub_cpp_1,1697222266.2976305,50734142.094,530123643.0,40724322.0,0
sub_cpp_1,1697222266.8137178,52265623.865,540968830.0,41702347.0,0
pub_cpp_1,1697222329.7628698,50737036.693,487202122.0,32176492.0,0
sub_cpp_1,1697222330.2844553,52248350.551,494373002.0,32685158.0,0
pub_cpp_1,1697222393.172495,50740307.176,475510135.0,28568836.0,0
sub_cpp_1,1697222393.6679506,52243870.195,485676430.0,29033861.0,0
pub_cpp_1,1697222456.6455395,50741219.701,497925972.0,33288184.0,0
sub_cpp_1,1697222457.146883,52246029.171,509670692.0,34001805.0,0
pub_cpp_1,1697222520.017073,50742560.406,500205751.0,34130772.0,0
sub_cpp_1,1697222520.592063,52261087.323,513471525.0,35666168.0,0
pub_cpp_1,1697222583.608723,50759713.633,534782749.0,39391866.0,0
sub_cpp_1,1697222584.1276026,52270227.775,542446426.0,39618124.0,0
pub_cpp_1,1697222647.1083512,50740545.073,563528098.0,40647174.0,0
sub_cpp_1,1697222647.5830834,52235839.975,579622356.0,42201369.0,0
pub_cpp_1,1697222710.5952327,50746060.833,468880636.0,28110889.0,0
sub_cpp_1,1697222711.1265001,52247091.792,491520837.0,30274642.0,0
pub_cpp_1,1697222774.2211967,50756331.547,479705315.0,31021588.0,0
sub_cpp_1,1697222774.6415749,52243996.81,487686191.0,31486736.0,0
pub_cpp_1,1697222837.6248746,50736769.634,568626474.0,37091946.0,0
sub_cpp_10,1697223042.4869928,2350376.557,22898806.0,1447323.0,0
pub_cpp_10,1697223075.8925767,50739822.758,471014297.0,32265054.0,0
sub_cpp_10,1697223076.8002522,50356633.255,455153986.0,30912031.0,0
sub_cpp_10,1697223076.7259686,50457659.171,457936877.0,31186261.0,0
sub_cpp_10,1697223076.7785408,50408687.297,456435660.0,31059857.0,0
sub_cpp_10,1697223076.8826985,50371523.827,455203790.0,31020367.0,0
sub_cpp_10,1697223076.8167713,50480590.71,457658679.0,31303509.0,0
sub_cpp_10,1697223076.8840377,50425858.909,456130607.0,31199749.0,0
sub_cpp_10,1697223076.893938,50444425.304,456561820.0,31266827.0,0
sub_cpp_10,1697223076.9679353,50389707.315,455159662.0,31178753.0,0
sub_cpp_10,1697223076.9861422,50403169.935,455315851.0,31249858.0,0
sub_cpp_10,1697223076.9989462,50405909.32,455126764.0,31268169.0,0
sub_cpp_10,1697223139.5424101,5502513.308,62018884.0,4912646.0,0
sub_cpp_10,1697223139.2183774,5827619.276,71075440.0,5681931.0,0
sub_cpp_10,1697223139.4487207,5598569.928,64593890.0,5136217.0,0
pub_cpp_10,1697223138.1245122,6934630.489,98409416.0,8015727.0,0
sub_cpp_10,1697223139.1250284,5935999.844,74044366.0,5964523.0,0
sub_cpp_10,1697223139.0712314,5995416.665,75739308.0,6119003.0,0
sub_cpp_10,1697223139.5362208,5530203.574,62691124.0,4997546.0,0
sub_cpp_10,1697223138.9839463,6083993.239,78198653.0,6344832.0,0
sub_cpp_10,1697223139.067098,6008186.984,76042896.0,6154281.0,0
sub_cpp_10,1697223139.513667,5573840.803,63779622.0,5114550.0,0
sub_cpp_10,1697223139.1198413,5969483.831,74900870.0,6069931.0,0
pub_cpp_1,1697223154.189993,50750664.773,382646786.0,24638914.0,0
sub_cpp_1,1697223154.718475,52243829.187,389916116.0,24988156.0,0
pub_cpp_1,1697223217.6648939,50737418.924,480719594.0,32760658.0,0
sub_cpp_1,1697223218.158689,52227756.968,499349979.0,34206517.0,0
pub_cpp_1,1697223281.0376296,43847680.864,409670643.0,28263966.0,0
sub_cpp_1,1697223281.531703,43353695.33,400190626.0,27549918.0,0
sub_cpp_10,1697223332.4802794,2291640.166,20318246.0,1338315.0,0
pub_cpp_10,1697223331.2462373,50755465.418,466610927.0,32408059.0,0
sub_cpp_10,1697223332.0437162,50449178.367,451929507.0,31036236.0,0
sub_cpp_10,1697223332.1179204,50442193.035,451254460.0,31028729.0,0
sub_cpp_10,1697223332.1547294,50428771.944,450413581.0,30979596.0,0
sub_cpp_10,1697223332.20498,50440805.172,450559698.0,31050641.0,0
sub_cpp_10,1697223332.2406454,50443298.719,450187691.0,31093975.0,0
sub_cpp_10,1697223332.2961454,50400235.027,448886729.0,31006391.0,0
sub_cpp_10,1697223332.362448,50379267.039,447978590.0,31009870.0,0
sub_cpp_10,1697223332.4407923,50334084.295,446414140.0,30969648.0,0
sub_cpp_10,1697223332.0819697,52388709.193,468935018.0,33198768.0,0
sub_cpp_10,1697223394.6912465,2373646.16,26469781.0,1474850.0,0
pub_cpp_10,1697223393.569752,50732952.602,490487880.0,30561140.0,0
