run,package,interval,language,exec_time,num_clients,cpu_percentage,memory_usage
2024-11-22 23:04:26.861,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:27.082,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:27.304,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:27.525,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:27.748,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:27.978,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:28.204,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:28.430,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:28.652,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:28.874,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:29.098,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:29.319,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:29.541,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:29.764,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:29.985,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:30.207,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:30.428,run_7_repetition_0,,,py,180,2,10.0,42192896
2024-11-22 23:04:30.649,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:30.871,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:31.092,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:31.314,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:31.535,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:31.766,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:31.997,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:32.228,run_7_repetition_0,,,py,180,2,9.9,42192896
2024-11-22 23:04:32.459,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:32.681,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:32.902,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:33.123,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:33.345,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:33.566,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:33.787,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:34.008,run_7_repetition_0,,,py,180,2,9.9,42192896
2024-11-22 23:04:34.229,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:34.450,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:34.670,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:34.890,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:35.111,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:35.332,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:35.553,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:35.774,run_7_repetition_0,,,py,180,2,10.0,42192896
2024-11-22 23:04:35.995,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:36.215,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:36.436,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:36.657,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:36.879,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:37.100,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:37.323,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:37.545,run_7_repetition_0,,,py,180,2,9.9,42192896
2024-11-22 23:04:37.765,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:37.986,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:38.209,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:38.429,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:38.651,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:38.872,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:39.094,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:39.316,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:39.537,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:39.758,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:39.979,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:40.201,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:40.422,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:40.644,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:40.865,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:41.086,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:41.306,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:41.527,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:41.748,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:41.969,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:42.191,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:42.412,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:42.634,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:42.855,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:43.076,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:43.298,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:43.518,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:43.741,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:43.962,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:44.183,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:44.404,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:44.625,run_7_repetition_0,,,py,180,2,0.0,42192896
2024-11-22 23:04:44.847,run_7_repetition_0,,,py,180,2,0.0,42192896
