run,package,interval,language,exec_time,num_clients,cpu_percentage,memory_usage
2024-11-25 00:33:18.425,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:18.634,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:18.843,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:19.052,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:19.261,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:19.486,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:19.696,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:19.908,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:20.124,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:20.333,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:20.542,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:20.751,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:20.962,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:21.173,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:21.390,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:21.599,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:21.808,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:22.017,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:22.226,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:22.435,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:22.643,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:22.853,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:23.062,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:23.271,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:23.480,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:23.688,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:23.897,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:24.106,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:24.314,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:24.524,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:24.733,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:24.942,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:25.157,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:25.365,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:25.574,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:25.782,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:25.991,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:26.200,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:26.409,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:26.617,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:26.826,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:27.036,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:27.244,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:27.453,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:27.662,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:27.871,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:28.080,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:28.289,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:28.498,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:28.706,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:28.915,run_25_repetition_3,,,py,180,2,0.0,41353216
2024-11-25 00:33:29.125,run_25_repetition_3,,,py,180,2,0.0,41353216
